Date,Open,High,Low,Close,Volume,Currency
2019-06-27,0.001248,0.00126,0.001142,0.001205,29316597760,USD
2019-06-28,0.001205,0.001245,0.001197,0.00123,17350938624,USD
2019-06-29,0.00123,0.001347,0.001176,0.001321,27691718656,USD
2019-06-30,0.001321,0.001428,0.001289,0.001329,39117742080,USD
2019-07-01,0.001329,0.001553,0.001329,0.001432,55985287168,USD
2019-07-02,0.001433,0.001475,0.001281,0.001348,31657279488,USD
2019-07-03,0.001348,0.001358,0.001284,0.001308,18442938368,USD
2019-07-04,0.001308,0.001361,0.001242,0.001284,24582352896,USD
2019-07-05,0.001284,0.001317,0.001265,0.001291,14419120128,USD
2019-07-06,0.001291,0.001352,0.00129,0.001318,14815044608,USD
2019-07-07,0.001318,0.001474,0.001301,0.001446,28835538944,USD
2019-07-08,0.001446,0.001477,0.001317,0.001333,25841879040,USD
2019-07-09,0.001333,0.001348,0.001257,0.001291,18259435520,USD
2019-07-10,0.001291,0.001293,0.001155,0.001209,20490237952,USD
2019-07-11,0.001209,0.001236,0.001065,0.001078,15852702720,USD
2019-07-12,0.001077,0.001193,0.00107,0.001185,15038917632,USD
2019-07-13,0.001185,0.001202,0.001094,0.001148,9994461184,USD
2019-07-14,0.001149,0.001165,0.000996,0.001009,13445900288,USD
2019-07-15,0.001009,0.001055,0.000924,0.001025,22284388352,USD
2019-07-16,0.001025,0.001049,0.000822,0.000824,19463802880,USD
2019-07-17,0.000824,0.000921,0.000784,0.000883,26919104512,USD
2019-07-18,0.000883,0.000968,0.000842,0.000947,20819759104,USD
2019-07-19,0.000947,0.000993,0.000927,0.000992,14756376576,USD
2019-07-20,0.000992,0.001076,0.000979,0.001028,14709364736,USD
2019-07-21,0.001028,0.001047,0.000972,0.001009,10059589632,USD
2019-07-22,0.001009,0.001036,0.000947,0.000952,12447284224,USD
2019-07-23,0.000952,0.000962,0.000825,0.000862,26600943616,USD
2019-07-24,0.000862,0.000896,0.000826,0.000858,12524413952,USD
2019-07-25,0.000858,0.000887,0.000841,0.000849,8192407040,USD
2019-07-26,0.000849,0.000865,0.000829,0.000853,5072767488,USD
2019-07-27,0.000853,0.000871,0.000789,0.000794,7460668416,USD
2019-07-28,0.000794,0.000814,0.000763,0.000788,5059200512,USD
2019-07-29,0.000788,0.000805,0.000771,0.000776,5059245568,USD
2019-07-30,0.000776,0.000799,0.000763,0.000786,4774052864,USD
2019-07-31,0.000786,0.000812,0.000785,0.000808,9485049856,USD
2019-08-01,0.000808,0.000811,0.000773,0.000791,9497494528,USD
2019-08-02,0.000791,0.000793,0.000759,0.000771,25052092416,USD
2019-08-03,0.000771,0.000785,0.000759,0.000761,12943395840,USD
2019-08-04,0.000761,0.00077,0.000738,0.000762,16055313408,USD
2019-08-05,0.000762,0.000781,0.000747,0.000766,24131108864,USD
2019-08-06,0.000767,0.000797,0.000748,0.000759,30172606464,USD
2019-08-07,0.000759,0.00079,0.000745,0.000749,26554468352,USD
2019-08-08,0.000749,0.00075,0.000725,0.000736,16729203712,USD
2019-08-09,0.000737,0.000742,0.000668,0.000676,15910328320,USD
2019-08-10,0.000676,0.000694,0.000651,0.000676,14289189888,USD
2019-08-11,0.000676,0.000708,0.000671,0.000699,10322436096,USD
2019-08-12,0.000699,0.000701,0.00068,0.000681,9989301248,USD
2019-08-13,0.000681,0.000691,0.000658,0.000689,11471598592,USD
2019-08-14,0.000689,0.000691,0.000612,0.000616,13678779392,USD
2019-08-15,0.000616,0.000632,0.000582,0.000628,13732202496,USD
2019-08-16,0.000628,0.000641,0.000604,0.000627,10648941568,USD
2019-08-17,0.000627,0.000627,0.000598,0.000606,8282606080,USD
2019-08-18,0.000606,0.000655,0.000606,0.000643,7812867584,USD
2019-08-19,0.000643,0.000674,0.000641,0.00066,8206721536,USD
2019-08-20,0.00066,0.000662,0.000628,0.000633,7976592896,USD
2019-08-21,0.000633,0.000635,0.000586,0.000609,8322191872,USD
2019-08-22,0.000609,0.000631,0.000591,0.000622,8562643456,USD
2019-08-23,0.000622,0.000641,0.00062,0.000634,8324986880,USD
2019-08-24,0.000634,0.000638,0.000604,0.000628,6560124416,USD
2019-08-25,0.000628,0.000636,0.000606,0.000615,7202635776,USD
2019-08-26,0.000615,0.000635,0.000607,0.000626,8370429952,USD
2019-08-27,0.000626,0.000626,0.000604,0.000612,11408520192,USD
2019-08-28,0.000612,0.000616,0.000548,0.000548,14785489920,USD
2019-08-29,0.000548,0.00055,0.00051,0.000527,15571073024,USD
2019-08-30,0.000527,0.000537,0.000518,0.000532,10939302912,USD
2019-08-31,0.000532,0.000539,0.000517,0.000523,11536526336,USD
2019-09-01,0.000523,0.000532,0.000512,0.000526,10887285760,USD
2019-09-02,0.000526,0.000539,0.000516,0.000534,10090378240,USD
2019-09-03,0.000534,0.00055,0.000523,0.000539,14139949056,USD
2019-09-04,0.000539,0.000542,0.000526,0.000531,11964291072,USD
2019-09-05,0.000531,0.000539,0.000507,0.000512,8312687104,USD
2019-09-06,0.000512,0.000517,0.000483,0.00049,7127437824,USD
2019-09-07,0.00049,0.000537,0.000488,0.000523,14382354432,USD
2019-09-08,0.000523,0.000595,0.000523,0.000573,51435192320,USD
2019-09-09,0.000573,0.000594,0.000544,0.000587,32085645312,USD
2019-09-10,0.000587,0.000607,0.000557,0.000566,19540197376,USD
2019-09-11,0.000566,0.000576,0.000541,0.000559,35675291648,USD
2019-09-12,0.000559,0.000586,0.000544,0.000582,42115145728,USD
2019-09-13,0.000582,0.000588,0.00057,0.000586,22189373440,USD
2019-09-14,0.000586,0.000598,0.000572,0.000591,23687755776,USD
2019-09-15,0.000591,0.000593,0.000573,0.000576,28657553408,USD
2019-09-16,0.000576,0.000581,0.000559,0.000567,22220548096,USD
2019-09-17,0.000567,0.000603,0.000562,0.000584,24703510528,USD
2019-09-18,0.000584,0.000648,0.000582,0.000627,29316925440,USD
2019-09-19,0.000627,0.000627,0.000571,0.000606,35324923904,USD
2019-09-20,0.000606,0.000606,0.000571,0.000584,25346291712,USD
2019-09-21,0.000584,0.000586,0.000572,0.000579,19891558400,USD
2019-09-22,0.000579,0.00058,0.000542,0.000549,22355312640,USD
2019-09-23,0.000549,0.000551,0.000511,0.000513,28807882752,USD
2019-09-24,0.000513,0.000526,0.000424,0.000428,42485190656,USD
2019-09-25,0.000428,0.00045,0.000411,0.000432,21435518976,USD
2019-09-26,0.000432,0.000449,0.000403,0.000427,20587972608,USD
2019-09-27,0.000427,0.000439,0.000414,0.000433,17621237760,USD
2019-09-28,0.000433,0.000442,0.000427,0.000438,12993379328,USD
2019-09-29,0.000438,0.00044,0.000416,0.000425,13367159808,USD
2019-09-30,0.000425,0.000427,0.000388,0.000411,25509148672,USD
2019-10-01,0.000411,0.000434,0.000406,0.000408,15232663552,USD
2019-10-02,0.000408,0.000439,0.000408,0.000439,15703103488,USD
2019-10-03,0.000439,0.000439,0.000413,0.000424,26093139968,USD
2019-10-04,0.000424,0.000449,0.000412,0.000426,35810033664,USD
2019-10-05,0.000426,0.000429,0.000418,0.000426,34040299520,USD
2019-10-06,0.000426,0.000428,0.000406,0.000409,39345565696,USD
2019-10-07,0.000409,0.000443,0.000406,0.000437,37084078080,USD
2019-10-08,0.000437,0.000463,0.000432,0.000437,34561867776,USD
2019-10-09,0.000437,0.000472,0.000434,0.000458,30272051200,USD
2019-10-10,0.000458,0.000473,0.000444,0.000455,38625951744,USD
2019-10-11,0.000455,0.00046,0.000435,0.000436,27715538944,USD
2019-10-12,0.000436,0.000446,0.000435,0.000437,28975745024,USD
2019-10-13,0.000437,0.000448,0.000436,0.000437,26481678336,USD
2019-10-14,0.000437,0.000454,0.000435,0.000441,25381623808,USD
2019-10-15,0.00044,0.000453,0.000419,0.000425,27141191680,USD
2019-10-16,0.000425,0.000425,0.000403,0.000411,29656350720,USD
2019-10-17,0.000411,0.000426,0.000403,0.000422,30293143552,USD
2019-10-18,0.000422,0.000423,0.000404,0.000413,28758734848,USD
2019-10-19,0.000413,0.00043,0.000408,0.000415,29825187840,USD
2019-10-20,0.000415,0.000423,0.000408,0.000419,28270229504,USD
2019-10-21,0.000419,0.000421,0.000413,0.000416,27772037120,USD
2019-10-22,0.000416,0.000419,0.000407,0.00041,15102774272,USD
2019-10-23,0.00041,0.000413,0.000371,0.000383,23509882880,USD
2019-10-24,0.000382,0.000395,0.000377,0.000389,34379411456,USD
2019-10-25,0.000389,0.000421,0.000386,0.000418,37080641536,USD
2019-10-26,0.000418,0.00044,0.000407,0.000417,42694434816,USD
2019-10-27,0.000417,0.000475,0.00041,0.000465,58485469184,USD
2019-10-28,0.000465,0.000508,0.00045,0.000463,52510089216,USD
2019-10-29,0.000463,0.000496,0.00046,0.000496,46361018368,USD
2019-10-30,0.000496,0.00051,0.000452,0.000464,46293118976,USD
2019-10-31,0.000464,0.000475,0.000444,0.000461,26013952000,USD
2019-11-01,0.000461,0.000463,0.00045,0.000458,30605658112,USD
2019-11-02,0.000458,0.000471,0.000458,0.000459,26294814720,USD
2019-11-03,0.000459,0.000467,0.000447,0.000454,24246859776,USD
2019-11-04,0.000454,0.000462,0.000446,0.000459,31642923008,USD
2019-11-05,0.000459,0.000463,0.000448,0.000459,22405935104,USD
2019-11-06,0.000459,0.00048,0.000457,0.000469,38957518848,USD
2019-11-07,0.000469,0.00047,0.00045,0.000454,17496084480,USD
2019-11-08,0.000454,0.000459,0.000429,0.000438,22293284864,USD
2019-11-09,0.000438,0.000443,0.000433,0.000439,20540696576,USD
2019-11-10,0.000439,0.000449,0.000436,0.000447,14880250880,USD
2019-11-11,0.000447,0.000451,0.000434,0.000437,13264688128,USD
2019-11-12,0.000437,0.000444,0.00043,0.000438,13880245248,USD
2019-11-13,0.000438,0.000443,0.000429,0.000434,14877764608,USD
2019-11-14,0.000434,0.000438,0.00042,0.000426,15626285056,USD
2019-11-15,0.000426,0.000432,0.00041,0.000418,27369424896,USD
2019-11-16,0.000418,0.000422,0.000415,0.000419,36422467584,USD
2019-11-17,0.000419,0.000429,0.000416,0.000425,36343656448,USD
2019-11-18,0.000425,0.000425,0.000402,0.000403,22659448832,USD
2019-11-19,0.000403,0.000403,0.000392,0.000398,26350268416,USD
2019-11-20,0.000398,0.000402,0.000381,0.000381,28239003648,USD
2019-11-21,0.000381,0.000385,0.000336,0.000346,40973574144,USD
2019-11-22,0.000347,0.000349,0.000288,0.000323,45518233600,USD
2019-11-23,0.000323,0.000324,0.000303,0.000321,39055978496,USD
2019-11-24,0.000321,0.000321,0.000292,0.000292,32714735616,USD
2019-11-25,0.000292,0.0003,0.000264,0.000291,35714129920,USD
2019-11-26,0.000291,0.000307,0.000289,0.000304,30369103872,USD
2019-11-27,0.000304,0.000334,0.000281,0.000318,23355455488,USD
2019-11-28,0.000318,0.000329,0.000315,0.000318,18817472512,USD
2019-11-29,0.000318,0.000341,0.000317,0.000329,26007083008,USD
2019-11-30,0.000329,0.00033,0.000307,0.000309,29782022144,USD
2019-12-01,0.000309,0.000314,0.000298,0.000309,30208274432,USD
2019-12-02,0.000309,0.000313,0.000296,0.000299,29724364800,USD
2019-12-03,0.000299,0.000314,0.000299,0.000309,30921410560,USD
2019-12-04,0.000309,0.000313,0.000297,0.000301,30696763392,USD
2019-12-05,0.000301,0.000305,0.000298,0.000303,39314890752,USD
2019-12-06,0.000303,0.000308,0.000298,0.000307,37596143616,USD
2019-12-07,0.000307,0.000318,0.000307,0.000314,33735178240,USD
2019-12-08,0.000314,0.000325,0.000306,0.00032,32991320064,USD
2019-12-09,0.00032,0.000321,0.000306,0.000308,35441000448,USD
2019-12-10,0.000308,0.000312,0.000284,0.00029,37512437760,USD
2019-12-11,0.00029,0.000296,0.000286,0.000291,31820707840,USD
2019-12-12,0.000291,0.000292,0.000276,0.000282,34877513728,USD
2019-12-13,0.000282,0.000305,0.00028,0.000301,119473324032,USD
2019-12-14,0.000301,0.000338,0.000301,0.000309,87464443904,USD
2019-12-15,0.000309,0.000328,0.000302,0.000313,58735251456,USD
2019-12-16,0.000313,0.000315,0.000284,0.000286,66096783360,USD
2019-12-17,0.000286,0.000289,0.000264,0.000271,77558284288,USD
2019-12-18,0.000271,0.000292,0.000265,0.000292,79053692928,USD
2019-12-19,0.000292,0.000297,0.000278,0.000283,50548187136,USD
2019-12-20,0.000283,0.000288,0.000275,0.000287,80575635456,USD
2019-12-21,0.000287,0.000288,0.000281,0.000282,86046605312,USD
2019-12-22,0.000282,0.000305,0.000282,0.000302,87742627840,USD
