date,close,volume,marketCap,cpiaucns,cpiaucns_multiplier,cpi_adj_price,20d_vol_avg,100d_vol_avg,daily_diff,daily_returns,daily_volume_diff,daily_volume_pc_change,gain,loss,7d_avg_gain,7d_avg_loss,7d_rs,7d_rsi,14d_avg_gain,14d_avg_loss,14d_rs,14d_rsi,50d_avg_gain,50d_avg_loss,50d_rs,50d_rsi,200d_avg_gain,200d_avg_loss,200d_rs,200d_rsi,log_ret,7d_historic_volatility_of_risk-adjusted_return,14d_historic_volatility_of_risk-adjusted_return,252d_historic_volatility_of_risk-adjusted_return,7d_sharpe_ratio,14d_sharpe_ratio,50d_sharpe_ratio,200d_sharpe_ratio
2013-05-15,2.93058,0.0,51798089.0,232.945,1.2069286741505505,4.40425170198974,,,-0.13671999999999995,-0.04457340331887982,0.0,,0.0,0.14,0.011428571428571455,0.08714285714285716,0.13114754098360684,11.594202898550748,0.08357142857142856,0.13428571428571426,0.6223404255319149,38.36065573770492,,,,,,,,,-0.04559734014588579,0.06609491120705897,0.3543132455120195,,-2.4956691265568356,-0.43168605527147014,,
2013-05-16,2.86922,0.0,50797474.0,232.945,1.2069286741505505,4.40425170198974,,,-0.06136000000000008,-0.020937834831330382,0.0,,0.0,0.06,0.011428571428571455,0.09000000000000001,0.12698412698412725,11.26760563380283,0.08357142857142856,0.11999999999999998,0.6964285714285714,41.05263157894737,,,,,,,,,-0.021160139827467894,0.06454488519951866,0.3488384173328561,,-2.71136943867455,-0.2987658092456172,,
2013-05-17,3.15827,0.0,55996854.0,232.945,1.2069286741505505,4.40425170198974,0.0,,0.28905000000000003,0.10074166498212067,0.0,,0.29,0.0,0.04142857142857145,0.09000000000000001,0.46031746031746046,31.521739130434796,0.10428571428571429,0.07714285714285711,1.3518518518518525,57.48031496062993,,,,,,,,,0.09598419349888943,0.13339149513787396,0.3029508062372345,,-0.6875577307978755,0.5192640202387363,,
2013-05-18,3.32471,0.0,59038385.0,232.945,1.2069286741505505,4.40425170198974,0.0,,0.16644000000000014,0.0526997375145255,0.0,,0.17,0.0,0.06571428571428574,0.0742857142857143,0.8846153846153848,46.93877551020409,0.06428571428571428,0.07714285714285711,0.8333333333333336,45.45454545454546,,,,,,,,,0.051358042930117476,0.145973894627658,0.19423044265094142,,-0.061628405420155824,-0.1964735787045103,,
2013-05-19,3.27158,0.0,58186372.0,232.945,1.2069286741505505,4.40425170198974,0.0,,-0.0531299999999999,-0.01598034114253566,0.0,,0.0,0.05,0.06571428571428574,0.06000000000000002,1.0952380952380953,52.27272727272727,0.056428571428571425,0.0807142857142857,0.6991150442477877,41.145833333333336,,,,,,,,,-0.016109403615768292,0.13926093483236882,0.1906265322047757,,0.12515659431638892,-0.4494948585617137,,
2013-05-20,3.18818,0.0,56791063.0,232.945,1.2069286741505505,4.40425170198974,0.0,,-0.08340000000000014,-0.02549226979013197,0.0,,0.0,0.08,0.06571428571428574,0.06571428571428574,1.0,50.0,0.056428571428571425,0.07785714285714285,0.724770642201835,42.02127659574468,,,,,,,,,-0.0258228275776633,0.14147523844709237,0.18950718395806776,,0.029670457614432506,-0.40861056146761293,,
2013-05-21,3.08331,0.0,55006109.0,232.945,1.2069286741505505,4.40425170198974,0.0,,-0.10487000000000002,-0.03289337490355004,0.0,,0.0,0.1,0.06571428571428574,0.06142857142857145,1.0697674418604652,51.68539325842697,0.056428571428571425,0.06428571428571428,0.8777777777777778,46.74556213017751,,,,,,,,,-0.033446525805535865,0.13840176287388897,0.17177318752373585,,0.0954428544900965,-0.15814508420993376,,
2013-05-22,3.0921,0.0,55248109.0,232.945,1.2069286741505505,4.40425170198974,0.0,,0.008789999999999853,0.0028508323846774264,0.0,,0.01,0.0,0.06714285714285717,0.04142857142857145,1.6206896551724137,61.84210526315789,0.03928571428571428,0.06428571428571428,0.611111111111111,37.93103448275862,,,,,,,,,0.002846776468697243,0.1275290569704707,0.1509083213361659,,0.4636874861705327,-0.6600952250031551,,
2013-05-23,3.1525,0.0,56423615.0,232.945,1.2069286741505505,4.40425170198974,0.0,,0.06040000000000001,0.019533650270042946,0.0,,0.06,0.0,0.07571428571428575,0.032857142857142876,2.304347826086956,69.73684210526315,0.04357142857142856,0.06142857142857142,0.7093023255813953,41.49659863945578,,,,,,,,,0.019345317128218076,0.12320744951368616,0.15330659202753524,,0.7986775494136324,-0.45625517266207644,,
2013-05-24,3.14642,0.0,56403681.0,232.945,1.2069286741505505,4.40425170198974,0.0,,-0.006079999999999863,-0.0019286280729579053,0.0,,0.0,0.01,0.03428571428571432,0.03428571428571431,1.0000000000000004,50.000000000000014,0.03785714285714285,0.06214285714285713,0.6091954022988506,37.85714285714286,,,,,,,,,-0.001930490270789731,0.07688403003857697,0.15045072153560776,,-0.015603668847858536,-0.621934529119889,,
2013-05-25,3.1162,0.0,55979273.0,232.945,1.2069286741505505,4.40425170198974,0.0,,-0.030219999999999914,-0.009604566459658903,0.0,,0.0,0.03,0.010000000000000037,0.03857142857142859,0.2592592592592601,20.588235294117695,0.03785714285714285,0.056428571428571425,0.6708860759493671,40.151515151515156,,,,,,,,,-0.009650987785030596,0.04738951036676619,0.14801027675441303,,-1.3502615641819937,-0.4810368832963511,,
2013-05-26,3.2562,0.0,58588657.0,232.945,1.2069286741505505,4.40425170198974,0.0,,0.14000000000000012,0.044926513060779216,0.0,,0.14,0.0,0.030000000000000037,0.03142857142857145,0.954545454545455,48.8372093023256,0.047857142857142855,0.04571428571428571,1.0468750000000002,51.14503816793893,,,,,,,,,0.043946560514159794,0.06994022776954012,0.1497748140425011,,-0.0371010450011491,0.09975434346308751,,
2013-05-27,3.11957,0.0,56217627.0,232.945,1.2069286741505505,4.40425170198974,0.0,,-0.13663000000000025,-0.04195995331982072,0.0,,0.0,0.14,0.030000000000000037,0.04000000000000002,0.7500000000000006,42.85714285714287,0.047857142857142855,0.052857142857142846,0.9054054054054056,47.51773049645391,,,,,,,,,-0.042865699504826216,0.07862705598725231,0.15558082945357413,,-0.24270757259691242,-0.09312645745062897,,
2013-05-28,3.09213,0.0,55813423.0,232.945,1.2069286741505505,4.40425170198974,0.0,,-0.02743999999999991,-0.00879608407568988,0.0,,0.0,0.03,0.030000000000000037,0.030000000000000023,1.0000000000000004,50.000000000000014,0.047857142857142855,0.04571428571428571,1.0468750000000002,51.14503816793893,,,,,,,,,-0.008834997984622728,0.07103299233938841,0.1494642555302801,,0.07058546771730526,0.121703761820587,,
2013-05-30,3.07544,0.0,55603660.0,232.945,1.2069286741505505,4.40425170198974,0.0,,-0.016690000000000094,-0.005397573840685954,0.0,,0.0,0.02,0.02857142857142861,0.032857142857142876,0.869565217391305,46.51162790697676,0.047857142857142855,0.03714285714285714,1.2884615384615385,56.30252100840336,,,,,,,,,-0.005412193372768881,0.07118216357561025,0.1412727693918785,,-0.04523302609391943,0.39875141784483475,,
2013-05-31,2.94667,0.0,53366121.0,232.945,1.2069286741505505,4.40425170198974,0.0,,-0.12876999999999983,-0.04187043154800607,0.0,,0.0,0.13,0.02000000000000004,0.05142857142857145,0.3888888888888895,28.00000000000003,0.047857142857142855,0.042142857142857135,1.1355932203389831,53.17460317460318,,,,,,,,,-0.042772261250537236,0.07752226006931409,0.14686894485050211,,-0.8347813503258985,0.24524668727730425,,
2013-06-01,2.94623,0.0,53448601.0,233.504,1.204039331232013,3.5473767988556935,0.0,,-0.000440000000000218,-0.00014932109805310123,0.0,,0.0,0.0,0.02000000000000004,0.050000000000000024,0.4000000000000006,28.571428571428598,0.02714285714285714,0.042142857142857135,0.6440677966101696,39.175257731958766,,,,,,,,,-0.0001493322475583092,0.07774920009583436,0.10645136195405532,,-0.8095410998502287,-0.5997117678101765,,
2013-06-02,2.8435,0.0,51665695.0,233.504,1.204039331232013,3.5473767988556935,0.0,,-0.10272999999999977,-0.03486828930531549,0.0,,0.0,0.1,0.02000000000000004,0.06000000000000002,0.33333333333333387,25.00000000000003,0.014999999999999996,0.04928571428571427,0.30434782608695654,23.33333333333333,,,,,,,,,-0.03549069919024639,0.08202614028970921,0.09131831163826402,,-1.0762684628932946,-1.6667401123030512,,
