date,open,high,low,close,volume,currency,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2017-04-14,0.9939,0.996,0.9689,0.9899,71652,USD,39395.380073800785,71652,,,,,-2041.1958015921998,,,1000.0,,,,,,0.0,0.0,,1.0120333333333333,0.9578333333333333,,0.5916359163591637,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.98245,,0.0,0.0,0.0,,1.8936475853945818,3.612152321532211,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-0.988600205871526,,0.0
2017-04-15,0.9899,0.9899,0.9676,0.9896,14922,USD,53915.89128456316,56730,,,-0.5529419648840607,,-712.8740944883377,,,999.6969390847561,,,,,,0.0,0.0,,1.00835,0.95895,,0.6204453441295547,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.9818,,0.0,0.0,0.0,,1.8936475853945818,3.612152321532211,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-0.030306091524390233,-0.03031068474835183,-0.030306091524390233
2017-04-16,0.9896,0.9896,0.9515,0.9515,12412,USD,41503.89128456316,44318,,,-2.517080244924264,,-482.3892919538264,,,961.2082028487727,,,,,,0.0,0.0,,1.0063333333333333,0.948,,0.06000000000000099,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.97375,,0.0,0.0,0.0,,1.8936475853945818,3.612152321532211,,,,,0.996,0.0,1.0,,,,,,,,,,,,,,,,,,,-3.8500404203718697,-3.9261134342073984,-3.879179715122738
2017-04-17,0.9515,0.9698,0.9211,0.9392,38750,USD,31557.79272193485,5568,,,-3.154503225806451,,-978.7866176071389,,,961.2082028487727,,,,,,0.0,0.0,,1.0027666666666666,0.9346666666666666,,0.06656877141458727,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.95855,,0.0,0.0,0.0,,1.8936475853945818,3.612152321532211,,,,,0.99511,0.0,0.0,,,,,,,,,,,,,,,,,,,-1.2926957435627884,-1.3011237662372153,-5.121729467622993
2017-04-18,0.9392,0.9628,0.9207,0.945,39253,USD,37618.23215186354,44821,,,-0.3968359106310387,,-258.5139362353559,,,961.2082028487727,,,,,,0.0,0.0,,0.9991999999999999,0.92788,,0.24004486819966284,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.95835,,0.0,0.0,0.0,,1.8936475853945818,3.612152321532211,,,,,0.9921496000000001,0.0,0.0,,,,,,,,,,,,,,,,,,,0.6175468483816005,0.6156478419910661,-4.5358116981513374
2017-04-19,0.945,0.9549,0.9372,0.946,28868,USD,37455.13610666564,73689,,,0.2636483303311632,,272.9538125433746,,,962.2253543861787,,,,,,0.0,0.0,,0.9932888888888888,0.9279555555555556,,0.27619047619047493,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.95835,,0.0,0.0,0.0,,1.8936475853945818,3.612152321532211,,,,,0.987862624,0.0,0.0,,,,,,,,,,,,,,,,,,,0.10582010582009804,0.1057641558135522,-4.4347913930700145
2017-04-20,0.946,0.9549,0.92,0.9490000000000001,76285,USD,87947.50000351414,149974,,,-0.3934456315134028,,272.46675279932015,,,962.2253543861787,,,,,,0.0,0.0,,0.990847619047619,0.9248761904761906,,0.3656705644579182,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.958,,0.0,0.0,0.0,,1.8936475853945818,3.612152321532211,,,,,0.98383286656,0.0,0.0,,,,,,,,,,,,,,,,,,,0.3171247357294016,0.316622955804971,-4.131730477826034
2017-04-21,0.9490000000000001,0.95,0.9,0.9363,61117,USD,115572.38400351425,88857,,,-1.0185382135903267,,-575.9801308598951,,,949.3483659765849,,,,,,0.0,0.0,,0.9893375,0.9191125000000001,,0.24474902100391516,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.948,,0.0,0.0,0.0,,1.8936475853945818,3.612152321532211,,,,,0.9787262372352,0.0,0.0,,,,,,,,,,,,,,,,,,,-1.338250790305584,-1.347286066508447,-5.414688352358821
2017-04-22,0.9363,0.95,0.915,0.915,118034,USD,-2461.6159964857507,-29177,,,0.22239354762187136,,-3503.0682324671693,,,949.3483659765849,,,,,,0.0,0.0,,0.9862629629629629,0.9160629629629631,,-0.01514192254933114,0.0,1.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.948,,,0.948,,0.0,0.0,0.0,,1.8936475853945818,3.612152321532211,,,,,0.97085361351168,0.0,0.0,,,,,,,,,,,,,,,,,,,-2.274911887215636,-2.3011872669322115,-7.56642085059096
2017-04-23,0.915,0.94,0.9009999999999999,0.915,76408,USD,-24012.590355459673,47231,,,-0.6125013087634841,,-2685.169496956102,,,949.3483659765849,,,,,,0.0,0.0,0.9479133333333334,0.9834033333333332,0.9124233333333335,7.488026331521135,0.03630130553207342,0.0,0.0,,,,,,0.03548999999999998,,,,,,,,,,,,,,,,,,0.94495,,,0.948,,0.0,0.0,0.0,,1.8936475853945818,3.612152321532211,,,,,0.963768252160512,0.0,0.0,,,,,,,,,,,,,,,,,,0.915,0.0,0.0,-7.56642085059096
