date,close,volume,open,low,high,cpiaucns,cpiaucns_multiplier,cpi_adj_price,20d_vol_avg,100d_vol_avg,daily_diff,daily_diff_pc_change,daily_volume_diff,daily_volume_pc_change,gain,loss,7d_avg_gain,7d_avg_loss,7d_avg_gain_pc_change,7d_avg_loss_pc_change,7d_rs,7d_rsi,14d_avg_gain,14d_avg_loss,14d_avg_gain_pc_change,14d_avg_loss_pc_change,14d_rs,14d_rsi,50d_avg_gain,50d_avg_loss,50d_avg_gain_pc_change,50d_avg_loss_pc_change,50d_rs,50d_rsi,200d_avg_gain,200d_avg_loss,200d_avg_gain_pc_change,200d_avg_loss_pc_change,200d_rs,200d_rsi,7d_sharpe_ratio,14d_sharpe_ratio,50d_sharpe_ratio,200d_sharpe_ratio
1997-10-23,2.3577020168304443,12494072.0,2.4282920432244843,2.258876283924444,2.4282920432244843,,,,,,-0.1482388973236084,-0.5531908930591267,8035499.0,-4.258298718171217,0.0,0.15,0.051128696376509776,0.1544981257809246,0.0,0.0,0.33093408815204206,24.86479917360394,,,,,,,,,,,,,,,,,,,22.521788689173857,,,
1997-10-24,2.230639934539795,9498638.0,2.414173747572564,2.1741677776770683,2.4282913433884596,,,,,,-0.12706208229064941,-0.14285599404270788,-2995434.0,-1.3727751070593126,0.0,0.13,0.04382459689415124,0.15099839352650676,0.0,0.0,0.29023220625495016,22.49457150797552,,,,,,,,,,,,,,,,,,,22.270384016579925,,,
1997-10-27,1.9341624975204468,4905042.0,2.1741681257866756,1.927103445110956,2.1741681257866756,,,,,,-0.29647743701934814,1.3333273914177473,-4593596.0,0.5335327034413044,0.0,0.3,0.037563940194986774,0.17228433730843437,0.0,0.0,0.21803456298953874,17.900523483865328,,,,,,,,,,,,,,,,,,,20.089228965040892,,,
1997-10-28,2.3718202114105225,10417921.0,1.7788652219007322,1.7647469895723356,2.3718202114105225,,,,,,0.4376577138900757,-2.4761923142957896,5512879.0,-2.20012273608737,0.44,0.0,0.09505480588141724,0.14767228912151517,0.0,0.0,0.6436874951074906,39.16118465483586,,,,,,,,,,,,,,,,,,,22.891640556269323,20.71807961970911,,
1997-10-29,2.15299129486084,7548100.0,2.1741680715035643,2.1459321159419247,2.2376991615457587,,,,,,-0.21882891654968262,-1.500000136190093,-2869821.0,-1.5205666585462878,0.0,0.22,0.08147554789835763,0.15800481924701298,0.0,0.0,0.5156522964719501,34.02180682682014,0.06785714285714285,0.1542857142857143,,,0.4398148148148147,30.54662379421221,,,,,,,,,,,,,21.71863833394772,19.939418507557704,,
1997-10-30,2.0965194702148438,2797370.0,2.0329881280197535,2.025929582664563,2.1176962464514264,,,,,,-0.056471824645996094,-0.7419361867873855,-4750730.0,0.6554098670265498,0.0,0.06,0.06983618391287796,0.14400413078315397,0.0,0.0,0.48495958784709814,32.6581000463585,0.06301020408163265,0.14755102040816329,0.0,0.0,0.427040110650069,29.924884904288817,,,,,,,,,,,,,30.640315608591585,20.259468260725974,,
1997-10-31,2.230639934539795,3611270.0,2.1741677776770683,2.167109106454774,2.2800524066950016,,,,,,0.13412046432495117,-3.374997889048383,813900.0,-1.1713210390824147,0.13,0.0,0.07843101478246682,0.12343211209984625,0.0,0.0,0.6354182347541999,38.853561813789,0.06779518950437317,0.1370116618075802,0.0,0.0,0.4948132780082986,33.10201249132545,,,,,,,,,,,,,38.074028963139554,21.80447443461637,,
1997-11-03,2.5624120235443115,6205871.0,2.428291437578327,2.428291437578327,2.5977069012526592,,,,,,0.3317720890045166,1.4736872980150815,2594601.0,2.187862145226686,0.33,0.0,0.11436944124211441,0.10579895322843964,0.0,0.0,1.0810073044406165,51.946348392621125,0.08652410453977509,0.1272251145356102,0.0,0.0,0.6800866704313877,40.47926112387792,,,,,,,,,,,,,29.335553829180565,24.5319862386245,,
1997-11-04,2.5624120235443115,3145042.0,2.5412352489420926,2.491822268127616,2.590648483127885,,,,,,0.0,-1.0,-3060829.0,-2.179691598053034,0.0,0.0,0.09803094963609807,0.09068481705294827,0.0,0.0,1.0810073044406165,51.946348392621125,0.08034381135836258,0.11813760635449519,0.0,0.0,0.6800866704313876,40.47926112387791,,,,,,,,,,,,,25.283865892385453,28.41693567887239,,
1997-11-05,2.7671236991882324,3979642.0,2.6118257996548153,2.6118257996548153,2.788300478184397,,,,6108837.75,,0.2047116756439209,inf,834600.0,-1.2726712273047596,0.2,0.0,0.1125979568309412,0.07772984318824137,0.0,0.0,1.448580779434462,59.16001594070482,0.0888906819756224,0.10969920590060267,0.0,0.0,0.8103129028679145,44.76093064266455,,,,,,,,,,,,,25.496043226373477,32.515081646951124,,
1997-11-06,2.7530055046081543,3649848.0,2.865949335773906,2.7247695468167166,2.880066934612584,,,,5781231.2,,-0.014118194580078125,-1.0689662401310005,-329794.0,-1.3951521687035706,0.0,0.01,0.09651253442652104,0.06805415130420689,0.0,0.0,1.4181726254303453,58.64645933529923,0.08254134754879223,0.10257783405055963,0.0,0.0,0.8046704077228654,44.58821978126184,,,,,,,,,,,,,22.911949712830726,33.50223345885344,,
1997-11-07,2.689473867416382,4470805.0,2.5553530442350323,2.5412349428295444,2.7035914620792987,,,,5471314.05,,-0.06353163719177246,3.4999831126722505,820957.0,-3.489302413021462,0.0,0.06,0.08272502950844661,0.06690355826074876,0.0,0.0,1.2364817605968808,55.28691458082287,0.07664553700959278,0.09953656018980538,0.0,0.0,0.7700239677103378,43.503589881125905,,,,,,,,,,,,,25.51555560367991,32.58337707379145,,
1997-11-10,2.7035930156707764,2435114.0,2.7953600941112264,2.696534340968767,2.8094779502581075,,,,5440851.6,,0.014119148254394531,-1.2222380671817947,-2035691.0,-3.479656059939802,0.01,0.0,0.07233573957866853,0.05734590708064179,0.0,0.0,1.2613932407930615,55.779473381228286,0.07188514150890758,0.09242680589053356,0.0,0.0,0.7777520906007,43.74918722991903,,,,,,,,,,,,,37.026835672988526,34.03615136181478,,
1997-11-11,2.647120475769043,2194707.0,2.6541794015439892,2.6400612966227475,2.696533462936366,,,,5423091.6,,-0.0564725399017334,-4.999712934819318,-240407.0,-0.8819039824806417,0.0,0.06,0.0620020624960016,0.05772506321197868,0.0,0.0,1.0740925872755975,51.786144642966995,0.06675048854398562,0.09011060546978118,0.0,0.0,0.740761736046381,42.553884354604406,,,,,,,,,,,,,84.91671893351409,33.42513585476187,,
1997-11-12,2.4988811016082764,3905309.0,2.5624119298341754,2.4918221769990225,2.5624119298341754,,,,5459999.4,,-0.1482393741607666,1.6249815294072945,1710602.0,-8.115441730066095,0.0,0.15,0.0531446249965728,0.07090719703883887,0.0,0.0,0.7494954985664324,42.840664590482355,0.0619825965051295,0.0943884193647968,0.0,0.0,0.6566758604736906,39.638161944722754,,,,,,,,,,,,,71.25364689673401,33.61086781549171,,
1997-11-13,2.4777050018310547,2482160.0,2.5271177409096928,2.4424101158116343,2.6188847992801123,,,,5495566.35,,-0.02117609977722168,-0.8571492904829991,-1423149.0,-1.8319579890588225,0.0,0.02,0.04555253571134811,0.06363474031900475,0.0,0.0,0.7158438218336483,41.719637459116576,0.05755526818333454,0.08907496083873989,0.0,0.0,0.6461441873382557,39.251980009299366,,,,,,,,,,,,,60.20223707063031,34.735743580003316,,
1997-11-14,2.4777050018310547,2205999.0,2.5271177409096928,2.4424101158116343,2.562412626929113,,,,5441510.25,,0.0,-1.0,-276161.0,-0.8059507472513419,0.0,0.0,0.03904503060972696,0.054544063130575506,0.0,0.0,0.7158438218336484,41.719637459116576,0.05344417759881065,0.08271246363597275,0.0,0.0,0.6461441873382558,39.25198000929937,,,,,,,,,,,,,58.22600015469694,42.984495855583525,,
1997-11-17,2.654179573059082,3290415.0,2.6471206468279824,2.597707403096189,2.654179573059082,,,,5031031.75,,0.17647457122802734,inf,1084416.0,-4.926752872418625,0.18,0.0,0.0591814548083374,0.04675205411192186,0.0,0.0,1.2658578522915855,55.866604827454395,0.062483879198895594,0.07680443051911755,0.0,0.0,0.8135452444158492,44.859385059229425,,,,,,,,,,,,,66.59784346757925,43.261341779160155,,
1997-11-18,2.4847636222839355,2240813.0,2.569471228309955,2.470645519032053,2.569471228309955,,,,4796835.55,,-0.16941595077514648,-1.960002053532346,-1049602.0,-1.9678960841595845,0.0,0.17,0.0507269612642892,0.06435890352450446,0.0,0.0,0.7881887118380608,44.07749062613698,0.05802074497040305,0.08346125691060914,0.0,0.0,0.695181777966104,41.009276232321824,,,,,,,,,,,,,67.85695139019491,49.71409600452339,,
1997-11-19,2.4141740798950195,1442908.0,2.4565273799154506,2.3859376175198146,2.4565273799154506,,,,4646052.3,,-0.07058954238891602,-0.5833359133780478,-797905.0,-0.2398023250717891,0.0,0.07,0.04348025251224789,0.06516477444957526,0.0,0.0,0.6672355253204024,40.020471924155764,0.05387640604394569,0.08249973855985135,0.0,0.0,0.6530494154822054,39.50574068541723,,,,,,,,,,,,,72.6633954885497,64.70702700834785,,
1997-11-20,2.3577020168304443,2578134.0,2.364761196829814,2.350643090202454,2.400056083341144,,,,4150255.4,,-0.056472063064575195,-0.19999392043880926,1135226.0,-2.4227583484249378,0.0,0.06,0.03726878786764105,0.06442694952820736,0.0,0.0,0.57846581501308,36.64734513165789,0.050028091326520994,0.08089261437700482,0.0,0.0,0.6184506671197708,38.21251272492468,,,,,,,,,,,,,71.88806291335648,74.74994802015715,,
1997-11-21,2.4777050018310547,4223342.0,2.371820343772793,2.371820343772793,2.4777050018310547,,,,3886490.6,,0.12000298500061035,-3.124997361321619,1645208.0,0.44923389703900374,0.12,0.0,0.04908753245797804,0.055223099595606305,0.0,0.0,0.8888949156682899,47.05899244552731,0.05502608480319806,0.07511457049293305,0.0,0.0,0.7325620640854897,42.28200993608636,,,,,,,,,,,,,72.07789892942013,73.1002178798135,,
1997-11-24,2.4212327003479004,2254927.0,2.357701858226973,2.357701858226973,2.428291879872396,,,,3753984.85,,-0.0564723014831543,-1.470590806410916,-1968415.0,-2.1964535791219104,0.0,0.06,0.04207502782112404,0.055905513939091114,0.0,0.0,0.7526096239266247,42.94222818658525,0.0510956501743982,0.0740349583148664,0.0,0.0,0.6901557228828489,40.833854155501754,,,,,,,,,,,,,69.94287082492035,69.7241122631019,,
1997-11-25,2.4847636222839355,1083946.0,2.4353503875880063,2.4353503875880063,2.5200585003566633,,,,3287286.1,,0.06353092193603516,-2.1249926117317255,-1170981.0,-0.4051147750855384,0.06,0.0,0.04463573813239203,0.04791901194779239,0.0,0.0,0.9314828565543573,48.226307232985924,0.05173167516194118,0.06874674700666165,0.0,0.0,0.7524963349455401,42.9385397241886,,,,,,,,,,,,,69.86703495238211,76.28448813799208,,
1997-11-26,2.4424097537994385,1136637.0,2.4565273513947803,2.4141740518660777,2.463586530249459,,,,2966712.95,,-0.04235386848449707,-1.6666654157347223,52691.0,-1.0449973142177371,0.0,0.04,0.038259204113478884,0.04678772452667919,0.0,0.0,0.817718846140141,44.98599152869746,0.04803655550751681,0.06669340793475725,0.0,0.0,0.7202594228579309,41.869232819625374,,,,,,,,,,,,,137.52081408154282,85.40096946497499,,
1997-11-28,2.4847636222839355,1083475.0,2.4847636222839355,2.477704443972335,2.4847636222839355,,,,2881018.2,,0.04235386848449707,-2.0,-53162.0,-2.0089389079728983,0.04,0.0,0.03850788924012476,0.04010376388001074,0.0,0.0,0.9602063625583676,48.98496305792785,0.04746251582840847,0.06192959308227459,0.0,0.0,0.7663947632491894,43.38751332343439,,,,,,,,,,,,,137.52081408154282,95.03446647902136,,
1997-12-01,2.3718202114105225,2365485.0,2.3718202114105225,2.3365250739894137,2.3718202114105225,161.3,1.7430130192188464,4.134113507734938,2818728.95,,-0.11294341087341309,-3.6666610374623545,1282010.0,-25.11515744328656,0.0,0.11,0.03300676220582122,0.05008894046858063,0.0,0.0,0.6589630744240922,39.72138286759943,0.04407233612637929,0.06536319357639783,0.0,0.0,0.6742684026732361,40.2724199773859,,,,,,,,,,,,,121.05374332235112,108.74413399696465,,
1997-12-02,2.3718202114105225,2203176.0,2.392996989817554,2.3647610319034835,2.4141742749673085,161.3,1.7430130192188464,4.134113507734938,2618594.2,,0.0,-1.0,-162309.0,-1.1266050966841132,0.0,0.0,0.02829151046213248,0.04293337754449768,0.0,0.0,0.6589630744240924,39.72138286759944,0.0409243121173522,0.06069439403522656,0.0,0.0,0.6742684026732361,40.2724199773859,,,,,,,,,,,,,128.9568439667264,123.69724138953029,,
1997-12-03,2.3859379291534424,2783727.0,2.4141743952166865,2.3506430433456664,2.4141743952166865,161.3,1.7430130192188464,4.134113507734938,2600528.45,,0.014117717742919922,inf,580551.0,-4.576825684342827,0.01,0.0,0.0256784375389707,0.03680003789528373,0.0,0.0,0.6977829102252536,41.099654497798845,0.03871543268039847,0.056359080175567525,0.0,0.0,0.6869422382301791,40.72114756880298,,,,,,,,,,,,,129.87647863638648,121.0123161378523,,
1997-12-04,2.4847636222839355,2721625.0,2.4988812187931804,2.4847636222839355,2.5200585003566633,161.3,1.7430130192188464,4.134113507734938,2537627.6,,0.09882569313049316,6.000118215286926,-62102.0,-1.1069707915411393,0.1,0.0,0.036295803604832026,0.03154288962452891,0.0,0.0,1.1506809945721357,53.503099598509095,0.043092901774655724,0.052333431591598416,0.0,0.0,0.8234296980741816,45.15829148465928,,,,,,,,,,,,,118.06932421082413,120.68950202222727,,
1997-12-05,2.4918227195739746,1796226.0,2.484764046799057,2.470645941135135,2.513000004755539,161.3,1.7430130192188464,4.134113507734938,2444946.5,,0.0070590972900390625,-0.9285702223133617,-925399.0,13.901275321245693,0.01,0.0,0.03253926023271316,0.027036762535310493,0.0,0.0,1.2035191044126052,54.61804719562115,0.040729123076466034,0.04859532933505567,0.0,0.0,0.8381283475958436,45.596834883269324,,,,,,,,,,,,,115.60624317760804,119.99046183271278,,
1997-12-08,2.5977070331573486,2020166.0,2.583589436076998,2.583589436076998,2.654179195078054,161.3,1.7430130192188464,4.134113507734938,2322414.55,,0.10588431358337402,13.999696028100514,223940.0,-1.2419929133271161,0.11,0.0,0.04360508019946842,0.02317436788740899,0.0,0.0,1.8816081806986313,65.29715570985243,0.04567704285671846,0.04512423438255169,0.0,0.0,1.0122508111601451,50.30440567080905,,,,,,,,,,,,,77.5595439628574,139.39908035415976,,
1997-12-09,2.4847636222839355,1487132.0,2.5412352751775087,2.4847636222839355,2.5412352751775087,161.3,1.7430130192188464,4.134113507734938,2275015.45,,-0.11294341087341309,-2.0666680176802643,-533034.0,-3.380253639367688,0.0,0.11,0.03737578302811579,0.03557802961777913,0.0,0.0,1.0505298755903638,51.23211751732746,0.04241439693838143,0.049758217640940856,0.0,0.0,0.8524098922603497,46.016267556216796,,,,,,,,,,,,,77.5595439628574,139.39908035415976,,
1997-12-10,2.3788790702819824,1393980.0,2.5200588558603907,2.3718201443459006,2.5200588558603907,161.3,1.7430130192188464,4.134113507734938,2234979.1,,-0.10588455200195312,-0.06249907645671804,-93152.0,-0.8252419170259309,0.0,0.11,0.03203638545267068,0.046209739672382115,0.0,0.0,0.6932821019941314,40.94309513917806,0.039384797157068475,0.05406120209515936,0.0,0.0,0.7285224085055073,42.14711969718651,,,,,,,,,,,,,78.66276377868667,135.05965088448977,,
1997-12-11,2.272993803024292,3128576.0,2.272993803024292,2.2376986761990896,2.280052220298247,161.3,1.7430130192188464,4.134113507734938,2196142.45,,-0.10588526725769043,6.755052779583437e-06,1734596.0,-19.62113534867743,0.0,0.11,0.02745975895943201,0.05532263400489895,0.0,0.0,0.4963566802875001,33.17101375803885,0.03657159736013501,0.05805683051693369,0.0,0.0,0.6299275560602299,38.64757999323943,,,,,,,,,,,,,61.5785256863464,115.49317646397695,,
1997-12-12,2.251816987991333,2271863.0,2.2659350923032786,2.251816987991333,2.3012299730261367,161.3,1.7430130192188464,4.134113507734938,2185627.6,,-0.021176815032958984,-0.8000022516690497,-856713.0,-1.4938977145110446,0.0,0.02,0.023536936250941724,0.050276543432770535,0.0,0.0,0.46814945188933205,31.88704333110502,0.03395934040583965,0.05533848548000985,0.0,0.0,0.6136658802870006,38.02930258262983,,,,,,,,,,,,,50.51770757598745,98.00794311556622,,
1997-12-15,2.0612244606018066,5162855.0,2.2376989783890244,2.0612244606018066,2.2376989783890244,161.3,1.7430130192188464,4.134113507734938,2333470.4,,-0.19059252738952637,8.00005629236,2890992.0,-4.374516319934447,0.0,0.19,0.02017451678652148,0.07023703722808902,0.0,0.0,0.28723473515840925,22.3140913862196,0.03153367323399396,0.06495716508858058,0.0,0.0,0.4854533474635511,32.680484263775426,,,,,,,,,,,,,34.38655791724801,66.99844577039961,,
1997-12-16,2.124755382537842,3736884.0,2.0612246712598123,2.0471064398203467,2.160050264365305,161.3,1.7430130192188464,4.134113507734938,2355793.85,,0.06353092193603516,-1.3333337503111697,-1425971.0,-1.4932462628744736,0.06,0.0,0.025863871531304126,0.060203174766933445,0.0,0.0,0.4296097611368801,30.050841342551976,0.03356698228870868,0.0603173675822534,0.0,0.0,0.5565060882826851,35.753543945124306,,,,,,,,,,,,,31.992732604323084,59.35623959630088,,
1997-12-17,2.0541653633117676,3310174.0,2.1318144278429636,2.0471063113777808,2.1529912035879293,161.3,1.7430130192188464,4.134113507734938,2409261.9,,-0.07059001922607422,-2.1111127790203703,-426710.0,-0.700758290315862,0.0,0.07,0.02216903274111782,0.0616027212288001,0.0,0.0,0.35987099756160607,26.46361296085388,0.031169340696658058,0.06100898418352101,0.0,0.0,0.5108975524473186,33.81417566133308,,,,,,,,,,,,,36.19309494078157,51.58873652210367,,
1997-12-18,1.976516604423523,1023256.0,2.040047444153274,1.976516604423523,2.040047444153274,161.3,1.7430130192188464,4.134113507734938,2388279.3,,-0.07764875888824463,0.0999962847377025,-2286918.0,4.359419746432003,0.0,0.08,0.019002028063815273,0.06423090391040008,0.0,0.0,0.29583933756128444,22.829939560103313,0.02894295921832534,0.06236548531326951,0.0,0.0,0.4640861699855504,31.698009277017533,,,,,,,,,,,,,39.598825175002766,45.28679850460095,49.53721558991495,
1997-12-19,2.0965194702148438,3056124.0,1.9623982404694724,1.9482806430164197,2.1247552985492884,161.3,1.7430130192188464,4.134113507734938,2412178.8,,0.1200028657913208,-2.5454576159296245,2032868.0,-1.8889116269144761,0.12,0.0,0.03343030976898452,0.05505506049462864,0.0,0.0,0.6072159301731418,37.78060674820014,0.03544703355987353,0.057910807790893123,0.0,0.0,0.6120970318332846,37.968994405827104,0.0486,0.07439999999999998,,,0.653225806451613,39.51219512195122,,,,,,,52.02167107016392,43.32028040826727,51.19213722874971,
1997-12-22,2.0753419399261475,1266485.0,2.0824009911828134,2.054165166213109,2.117695994094836,161.3,1.7430130192188464,4.134113507734938,2264335.95,,-0.02117753028869629,-1.1764752045632227,-1789639.0,-1.8803517985427485,0.0,0.02,0.02865455123055816,0.0500471947096817,0.0,0.0,0.5725505974266905,36.4090413601704,0.032915102591311134,0.05520289294868647,0.0,0.0,0.5962568415011723,37.35343999781594,0.047628,0.07331199999999999,0.0,0.0,0.6496617197730249,39.38151149330246,,,,,,,65.65133477392008,41.62798766177133,54.82936192303052,
1997-12-23,2.0118114948272705,813430.0,2.040047323391306,2.004752315986341,2.040047323391306,161.3,1.7430130192188464,4.134113507734938,2192261.1,,-0.06353044509887695,1.9998986771742189,-453055.0,-0.7468455928821399,0.0,0.06,0.024561043911906996,0.05146902403687003,0.0,0.0,0.47720049819309956,32.30438242992793,0.030564023834788907,0.05554554345235173,0.0,0.0,0.5502515941896841,35.4943414508985,0.04667543999999999,0.07304575999999999,0.0,0.0,0.6389890391995374,38.986779283869524,,,,,,,108.73237121173956,39.66077322893693,58.7303662330829,
1997-12-24,2.0047526359558105,742860.0,2.0118118159234237,1.9976935826738866,2.040047648994052,161.3,1.7430130192188464,4.134113507734938,2175206.8,,-0.007058858871459961,-0.8888901398302222,-70570.0,-0.8442352473761464,0.0,0.01,0.02105232335306314,0.0455448777458886,0.0,0.0,0.46223251428012807,31.611423611906872,0.02838087927516113,0.05229229034861232,0.0,0.0,0.5427354412277005,35.18007214482573,0.045741931199999995,0.07178484479999998,0.0,0.0,0.6372087496663363,38.92043392732904,,,,,,,100.92941683004598,39.773116393821105,62.279817299761234,
1997-12-26,2.0329880714416504,292628.0,2.0047522438930097,2.0047522438930097,2.040047250028723,161.3,1.7430130192188464,4.134113507734938,2133006.35,,0.028235435485839844,-5.0,-450232.0,5.379934816494261,0.03,0.0,0.022330562874054116,0.03903846663933308,0.0,0.0,0.5720143437077272,36.38734888121845,0.028496530755506764,0.04855712675228287,0.0,0.0,0.5868660825193291,36.98271007138882,0.04542709257599999,0.07034914790399999,0.0,0.0,0.6457376376184515,39.23697330960353,,,,,,,127.86356662184811,41.75469828122049,66.13742899110666,
1997-12-29,2.0471062660217285,951275.0,2.061224496262561,2.0400472142441433,2.075342093075083,161.3,1.7430130192188464,4.134113507734938,2126396.35,,0.014118194580078125,-0.49998311210186785,658647.0,-2.462905790792303,0.01,0.0,0.020569053892046385,0.03346154283371407,0.0,0.0,0.6147072773740159,38.069270262639115,0.02717534998725628,0.045088760555691235,0.0,0.0,0.602707851188119,37.60559672440113,0.04471855072447999,0.06894216494591998,0.0,0.0,0.6486386199150894,39.34389332384417,,,,,,,129.10127834842683,51.955637249529204,69.97025230216919,
1997-12-30,2.1176958084106445,1465491.0,2.061224163422793,2.061224163422793,2.1176958084106445,161.3,1.7430130192188464,4.134113507734938,2081396.65,,0.07058954238891602,3.9998986760335047,514216.0,-0.21928438146685558,0.07,0.0,0.027630617621754044,0.02868132242889777,0.0,0.0,0.9633662356487059,49.06706747609954,0.03023425355959512,0.041868134801713294,0.0,0.0,0.7221304149989958,41.932388436413326,0.045224179709990396,0.06756332164700157,0.0,0.0,0.6693599220339314,40.09680076770922,,,,,,,126.96273766408527,68.07085368311508,71.48621110827321,
1997-12-31,2.0541653633117676,917402.0,2.117696197289325,2.032988080824142,2.117696197289325,161.3,1.7430130192188464,4.134113507734938,2017107.95,,-0.06353044509887695,-1.899997973479603,-548089.0,-2.065873096130809,0.0,0.06,0.023683386532932036,0.033155419224769514,0.0,0.0,0.7143141931753594,41.667635723896225,0.02807466401962404,0.04316326803016235,0.0,0.0,0.6504295272546453,39.409712230281144,0.04431969611579059,0.06741205521406154,0.0,0.0,0.6574446658695833,39.66616077192858,,,,,,,139.66886722194252,90.65740463725486,70.20301217501823,
1998-01-02,2.0824010372161865,568789.0,2.047106160209591,2.0400471087968786,2.0824010372161865,161.3,1.7430130192188464,4.134113507734938,1906361.05,,0.028235673904418945,-1.444443193503111,-348613.0,-0.36394819089600416,0.03,0.0,0.024585759885370317,0.028418930764088156,0.0,0.0,0.8651191028072858,46.38412107329505,0.028212188018222322,0.040080177456579325,0.0,0.0,0.7038937901107316,41.31089591358786,0.044033302193474774,0.06606381410978031,0.0,0.0,0.6665267936287066,39.99496414800549,,,,,,,136.65198106004678,115.93903127536785,71.97378468189174,
1998-01-05,2.0753419399261475,1749650.0,2.0824009911828134,2.0400470636997774,2.0965192203817975,161.3,1.7430130192188464,4.134113507734938,1857762.3,,-0.0070590972900390625,-1.2500063329083249,1180861.0,-4.387312005002682,0.0,0.01,0.021073508473174556,0.02578765494064699,0.0,0.0,0.8171936735495128,44.97009237068791,0.02619703173120644,0.03793159335253794,0.0,0.0,0.690638842606216,40.85076157019774,0.043152636149605274,0.0649425378275847,0.0,0.0,0.6644741273303914,39.92096461097445,,,,,,,148.79700361409564,182.72164900283997,71.16143563705852,
1998-01-06,2.0329880714416504,1504069.0,2.05416535383154,2.025929526282899,2.05416535383154,161.3,1.7430130192188464,4.134113507734938,1843154.45,,-0.04235386848449707,4.999898676033505,-245581.0,-1.2079677455686995,0.0,0.04,0.01806300726272105,0.02781798994912599,0.0,0.0,0.6493282690717403,39.369256032772014,0.02432581517897741,0.03807933668449952,0.0,0.0,0.638819299309891,38.98045987003562,0.04228958342661317,0.06444368707103301,0.0,0.0,0.6562253860490556,39.62174421287483,,,,,,,177.85738233975675,180.3325108346447,69.81673840365099,
