date,close,volume,marketCap,cpiaucns,cpiaucns_multiplier,cpi_adj_price,20d_vol_avg,100d_vol_avg,daily_diff,daily_returns,daily_volume_diff,daily_volume_pc_change,gain,loss,7d_avg_gain,7d_avg_loss,7d_rs,7d_rsi,14d_avg_gain,14d_avg_loss,14d_rs,14d_rsi,50d_avg_gain,50d_avg_loss,50d_rs,50d_rsi,200d_avg_gain,200d_avg_loss,200d_rs,200d_rsi,log_ret,7d_historic_volatility_of_risk-adjusted_return,14d_historic_volatility_of_risk-adjusted_return,252d_historic_volatility_of_risk-adjusted_return,7d_sharpe_ratio,14d_sharpe_ratio,50d_sharpe_ratio,200d_sharpe_ratio
2013-04-28,135.3,0.0,1500517590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-29,141.96,0.0,1575032004.0,,,,,,6.659999999999997,0.04922394678492226,0.0,,6.66,0.0,,,,,,,,,,,,,,,,,0.048050792601553205,,,,,,,
2013-04-30,135.3,0.0,1501657493.0,,,,,,-6.659999999999997,-0.04691462383770073,0.0,,0.0,6.66,,,,,,,,,,,,,,,,,-0.048050792601553205,,,,,,,
2013-05-01,117.0,0.0,1298951550.0,232.945,1.2069286741505505,141.2106548756144,,,-18.30000000000001,-0.1352549889135256,0.0,,0.0,18.3,,,,,,,,,,,,,,,,,-0.14532060037898642,,,,,,,
2013-05-02,103.43,0.0,1148667722.0,232.945,1.2069286741505505,141.2106548756144,,,-13.569999999999993,-0.11598290598290595,0.0,,0.0,13.57,,,,,,,,,,,,,,,,,-0.12327887940804416,,,,,,,
2013-05-03,91.01,0.0,1011066494.0,232.945,1.2069286741505505,141.2106548756144,,,-12.420000000000002,-0.12008121434786811,0.0,,0.0,12.42,,,,,,,,,,,,,,,,,-0.12792566480044787,,,,,,,
2013-05-04,111.25,0.0,1236351844.0,232.945,1.2069286741505505,141.2106548756144,,,20.239999999999995,0.22239314361059215,0.0,,20.24,0.0,,,,,,,,,,,,,,,,,0.20081053045708508,,,,,,,
2013-05-05,116.79,0.0,1298377788.0,232.945,1.2069286741505505,141.2106548756144,,,5.540000000000006,0.04979775280898879,0.0,,5.54,0.0,4.634285714285714,7.278571428571429,0.6367026496565259,38.90154694807531,,,,,,,,,,,,,0.04859752924412497,0.33621722409474564,,,-0.2815085993380688,,,
2013-05-06,118.33,0.0,1315992304.0,232.945,1.2069286741505505,141.2106548756144,,,1.539999999999992,0.013186060450381065,0.0,,1.54,0.0,3.9028571428571426,7.278571428571429,0.5362119725220804,34.90481666027853,,,,,,,,,,,,,0.013099881105993028,0.3295921493639966,,,-0.392999493154629,,,
2013-05-07,106.4,0.0,1183766500.0,232.945,1.2069286741505505,141.2106548756144,,,-11.929999999999993,-0.10081974140116612,0.0,,0.0,11.93,3.9028571428571426,8.031428571428572,0.4859480611881892,32.70289681589658,,,,,,,,,,,,,-0.10627175448892334,0.33913849955986186,,,-0.5375631187353339,,,
2013-05-08,112.64,0.0,1253655040.0,232.945,1.2069286741505505,141.2106548756144,,,6.239999999999995,0.05864661654135328,0.0,,6.24,0.0,4.794285714285714,5.417142857142857,0.8850210970464134,46.95019585898153,,,,,,,,,,,,,0.056991315502187945,0.32179071642320767,,,0.021607978868152494,,,
2013-05-09,113.0,0.0,1258130700.0,232.945,1.2069286741505505,141.2106548756144,,,0.35999999999999943,0.003196022727272707,0.0,,0.36,0.0,4.845714285714285,3.4785714285714286,1.393018480492813,58.21177278187747,,,,,,,,,,,,,0.0031909263026088652,0.2911455469242699,,,0.41910056088129666,,,
2013-05-10,118.78,0.0,1322989457.0,232.945,1.2069286741505505,141.2106548756144,,,5.780000000000001,0.051150442477876146,0.0,,5.78,0.0,5.671428571428571,1.7042857142857144,3.327745180217937,76.8932791012977,,,,,,,,,,,,,0.049885223875373086,0.24096079555983577,,,1.167290320966853,,,
2013-05-11,113.01,0.0,1259239352.0,232.945,1.2069286741505505,141.2106548756144,,,-5.769999999999996,-0.048577201549082294,0.0,,0.0,5.77,2.78,2.528571428571429,1.0994350282485874,52.36813778256189,,,,,,,,,,,,,-0.04979673221565406,0.16027466330705162,,,0.16923731378342988,,,
2013-05-12,114.713,0.0,1278708679.0,232.945,1.2069286741505505,141.2106548756144,,,1.7029999999999887,0.015069462879391038,0.0,,1.7,0.0,2.231428571428571,2.528571428571429,0.8824858757062144,46.87875150060023,3.432857142857143,4.903571428571429,0.7000728332119446,41.178990660611774,,,,,,,,,0.014957046486467007,0.15225315873825393,0.3564096838024689,,-0.054755327624481355,-0.2908642021256496,,
2013-05-13,117.18,0.0,1306721052.0,232.945,1.2069286741505505,141.2106548756144,,,2.467000000000013,0.02150584502192432,0.0,,2.47,0.0,2.364285714285714,2.528571428571429,0.9350282485875704,48.32116788321168,3.133571428571429,4.903571428571429,0.6390386016023306,38.98862424457874,,,,,,,,,0.021277857258115596,0.1534496344019572,0.3525534591418793,,0.0011431485786197054,-0.37142324691998546,,
2013-05-14,114.5,0.0,1277278988.0,232.945,1.2069286741505505,141.2106548756144,,,-2.680000000000007,-0.02287079706434547,0.0,,0.0,2.68,2.364285714285714,1.2071428571428575,1.9585798816568039,66.19999999999999,3.133571428571429,4.6192857142857155,0.6783670944796659,40.41827897549291,,,,,,,,,-0.023136391122347888,0.10056864994290957,0.3508154426015574,,0.7724594949439745,-0.3057521886196269,,
2013-05-15,114.156,0.0,1273849681.0,232.945,1.2069286741505505,141.2106548756144,,,-0.3439999999999941,-0.003004366812227044,0.0,,0.0,0.34,1.4728571428571424,1.255714285714286,1.1729237770193395,53.979057591623025,3.133571428571429,3.336428571428573,0.9391993149218579,48.432325016559936,,,,,,,,,-0.0030088889819746,0.08486846557826488,0.3200552211789055,,0.1941278195078401,0.07203068436911787,,
2013-05-16,115.5,0.0,1289277412.0,232.945,1.2069286741505505,141.2106548756144,,,1.343999999999994,0.011773362766740236,0.0,,1.34,0.0,1.6128571428571425,1.255714285714286,1.2844141069397037,56.22509960159361,3.229285714285715,2.3671428571428588,1.3642124321062155,57.70261646458199,,,,,,,,,0.011704595949527885,0.08544347625682956,0.29210544784393666,,0.29339273255272136,0.5007471157042142,,
2013-05-17,123.1,0.0,1374605382.0,232.945,1.2069286741505505,141.2106548756144,0.0,,7.599999999999994,0.06580086580086575,0.0,,7.6,0.0,1.8728571428571423,1.255714285714286,1.4914675767918082,59.86301369863013,3.7721428571428577,1.4800000000000015,2.5487451737451714,71.82102543179653,,,,,,,,,0.0637265032285601,0.09488053622377056,0.25689567383557627,,0.41548272044383633,1.2437843921433904,,
2013-05-18,123.88,0.0,1383755085.0,232.945,1.2069286741505505,141.2106548756144,0.0,,0.7800000000000011,0.006336311941510964,0.0,,0.78,0.0,1.9842857142857135,0.4314285714285719,4.5993377483443645,82.14074512123003,2.3821428571428576,1.4800000000000015,1.6095559845559833,61.67930460514146,,,,,,,,,0.006316321914593637,0.07044776708805962,0.16952596044364646,,1.3128507093543342,0.7252968944676362,,
2013-05-19,120.501,0.0,1346499262.0,232.945,1.2069286741505505,141.2106548756144,0.0,,-3.3789999999999907,-0.027276396512754153,0.0,,0.0,3.38,1.7414285714285709,0.9142857142857147,1.9046874999999985,65.57288864981172,1.986428571428572,1.7214285714285729,1.1539419087136924,53.57349258331727,,,,,,,,,-0.027655303453539837,0.08121577999435309,0.1668338586973475,,0.6322701398513777,0.2683345738320065,,
2013-05-20,122.58,0.0,1370131821.0,232.945,1.2069286741505505,141.2106548756144,0.0,,2.0789999999999935,0.01725296885503025,0.0,,2.08,0.0,1.685714285714285,0.9142857142857147,1.8437499999999984,64.83516483516482,2.025000000000001,1.7214285714285729,1.176348547717842,54.05147759771209,,,,,,,,,0.017105826406123903,0.08046570717041197,0.16716259765612745,,0.5860433188821835,0.2925066243239813,,
2013-05-21,122.9,0.0,1374154118.0,232.945,1.2069286741505505,141.2106548756144,0.0,,0.3200000000000074,0.00261054005547412,0.0,,0.32,0.0,1.7314285714285709,0.5314285714285718,3.258064516129029,76.5151515151515,2.0478571428571435,0.8692857142857157,2.3557929334428893,70.20078354554356,,,,,,,,,0.0026071385144037507,0.07321948024622188,0.11952095672874566,,0.9826673297686687,1.2545144478766201,,
2013-05-22,123.0,0.0,1375791900.0,232.945,1.2069286741505505,141.2106548756144,0.0,,0.09999999999999432,0.0008136696501219731,0.0,,0.1,0.0,1.745714285714285,0.48285714285714326,3.615384615384611,78.33333333333331,1.6092857142857149,0.8692857142857157,1.8512736236647471,64.92795389048989,,,,,,,,,0.0008133388004276654,0.07251666784685636,0.10858791875828433,,1.0436274305277864,0.8563039180856089,,
2013-05-23,125.748,0.0,1407041528.0,232.945,1.2069286741505505,141.2106548756144,0.0,,2.7480000000000047,0.022341463414634166,0.0,,2.75,0.0,1.9471428571428564,0.48285714285714326,4.03254437869822,80.12933568489122,1.7800000000000007,0.8692857142857157,2.0476581758422325,67.18792127258018,,,,,,,,,0.022095548908388274,0.07343004356118939,0.10964827782059079,,1.1725159338882807,1.0217025634284216,,
2013-05-24,131.7,0.0,1474180657.0,232.945,1.2069286741505505,141.2106548756144,0.0,,5.951999999999984,0.047332760759614345,0.0,,5.95,0.0,1.7114285714285706,0.48285714285714326,3.5443786982248473,77.99479166666664,1.7921428571428577,0.8692857142857157,2.061626951520129,67.33762748255499,,,,,,,,,0.046246704468430266,0.05994721449532186,0.10818908355023003,,1.1467115437631248,1.0011798332176822,,
2013-05-25,130.77,0.0,1464316690.0,232.945,1.2069286741505505,141.2106548756144,0.0,,-0.9299999999999784,-0.007061503416856296,0.0,,0.0,0.93,1.5999999999999994,0.6157142857142862,2.5986078886310873,72.21147646679559,1.7921428571428577,0.52357142857143,3.422919508867659,77.39049969154838,,,,,,,,,-0.007086553830824904,0.0622693321462394,0.09093800148264011,,0.8906329413040176,1.6280510989681376,,
