date,open,high,low,close,volume,currency,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2018-02-02,0.99621,1.29664,0.9905,1.01958,368619,USD,-298589.33697001403,368619,,,,,6768.201230455327,,,1000.0,,,,,,0.0,0.0,,1.40838,0.7961,,0.3649964068726725,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.14357,,0.0,0.0,0.0,,1.022096439015692,1.0615326068675544,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,1.8374535717762486,,0.0
2018-02-03,1.01958,1.08245,0.9980399999999999,1.00034,152940,USD,-443194.7320653816,215679,,,-5.702669837844911,,3887.1463701999382,,,981.1294846897744,,,,,,0.0,0.0,,1.2598666666666665,0.8693166666666667,,0.33548414628942097,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.14357,,0.0,0.0,0.0,,1.022096439015692,1.0615326068675544,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-1.8870515310225655,-1.9050835578834004,-1.8870515310225655
2018-02-04,1.00034,1.02892,0.99811,0.9985799999999999,71956,USD,-512955.38510011125,143723,,,-1.1445206793040135,,-3012.6561277104306,,,979.4032837050551,,,,,,0.0,0.0,,1.1863599999999999,0.9054533333333334,,0.33152173913043437,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.14357,,0.0,0.0,0.0,,1.022096439015692,1.0615326068675544,,,,,1.29664,0.0,1.0,,,,,,,,,,,,,,,,,,,-0.17594018033869618,-0.17609513685450448,-2.0596716294944972
2018-02-05,0.9985799999999999,1.01803,0.98401,1.01675,64736,USD,-453090.7595857078,208459,,,-0.6566360294117652,,1051.3262584354295,,,997.2243472802527,,,,,,0.0,0.0,,1.1498408333333332,0.9221508333333335,,0.4154735239433734,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.140325,,0.0,0.0,0.0,,1.022096439015692,1.0615326068675544,,,,,1.2906694,0.0,0.0,,,,,,,,,,,,,,,,,,,1.8195838090087957,1.803227496064395,-0.27756527197472236
2018-02-06,1.01667,1.213,0.9874,1.02029,325179,USD,-683454.7125112402,533638,,,6.880828097755393,,2310.0955901887874,,,997.2243472802527,,,,,,0.0,0.0,,1.1797053333333332,0.9073133333333334,,0.4147576531860943,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.140325,,0.0,0.0,0.0,,1.022096439015692,1.0615326068675544,,,,,1.2784030240000002,0.0,0.0,,,,,,,,,,,,,,,,,,,0.3481681829358152,0.3475634806984807,0.06963651699718465
2018-02-07,1.02029,1.04393,0.9979399999999999,0.9979399999999999,225201,USD,-908655.7125112402,308437,,,-1.6187305340562477,,-3800.9789460377456,,,975.3796127815184,,,,,,0.0,0.0,,1.159631111111111,0.9173077777777778,,0.33274642236497576,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.140325,,0.0,0.0,0.0,,1.022096439015692,1.0615326068675544,,,,,1.2666273030400002,0.0,0.0,,,,,,,,,,,,,,,,,,,-2.1905536661145364,-2.214902533062991,-2.1224425743933795
2018-02-08,0.9979399999999999,1.01942,0.9979399999999999,1.0036,47227,USD,-930993.9955652434,355664,,,-0.5573875113812035,,-4665.2921570211,,,980.9116574017797,,,,,,0.0,0.0,,1.1408933333333333,0.9270504761904762,,0.3579709176743049,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.140325,,0.0,0.0,0.0,,1.022096439015692,1.0615326068675544,,,,,1.2553226109184001,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5671683668357019,0.5655660228578414,-1.5673120304439014
2018-02-09,1.0036,1.01843,0.9972,0.9987,54059,USD,-977413.9470489925,301605,,,-0.033970199226770886,,3.9176847170898554,,,980.9116574017797,,,,,,0.0,0.0,,1.1265325,0.9341125,,0.3356589751585077,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.140325,,0.0,0.0,0.0,,1.022096439015692,1.0615326068675544,,,,,1.2444701064816641,0.0,0.0,,,,,,,,,,,,,,,,,,,-0.4882423276205694,-0.4894381243178288,-2.047902077325947
2018-02-10,0.9987,1.01559,0.995,1.01369,123322,USD,-876851.7139261175,424927,,,-0.04207424466031958,,1587.0641641208028,,,980.9116574017797,,,,,,0.0,0.0,,1.1156603703703702,0.9400448148148148,,0.41935456658272924,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,1.140325,,,1.140325,,0.0,0.0,0.0,,1.022096439015692,1.0615326068675544,,,,,1.2340517022223976,0.0,0.0,,,,,,,,,,,,,,,,,,,1.500951236607584,1.4897984239073,-0.5776888522724954
2018-02-11,1.01369,1.01499,0.91355,1.00099,36768,USD,-850232.6098251712,388159,,,-11.3184725848564,,1390.355746065655,,,968.6223203766513,,,,,,0.0,0.0,1.0227183333333332,1.1118893333333333,0.9335473333333333,17.438036865803717,0.37816479946768994,0.0,0.0,,,,,,0.08917100000000001,,,,,,,,,,,,,,,,,,1.063275,,,1.105095,,0.0,0.0,0.0,,1.022096439015692,1.0615326068675544,,,,,1.2240500341335017,0.0,0.0,,,,,,,,,,,,,,,,,,1.00099,-1.252848503980497,-1.2607628232831842,-1.8232997901096448
2018-02-12,1.00099,1.0049700000000001,0.9999899999999999,1.0049700000000001,20673,USD,-829559.6098251712,408832,,,0.9204556668118222,,-378.45017313670724,,,972.4736244207468,,,,,,0.0,0.0,1.0128253333333332,1.0718803333333333,0.9537703333333333,11.661438168344926,0.4334913780938688,0.0,0.0,,,,,,0.08075190000000003,,,,,,,,,,,,,,,,,,1.063275,,,1.105095,,0.0,0.0,0.0,,1.022096439015692,1.0615326068675544,,,,,1.2054200320854915,0.0,0.0,,,,,,,,,,,,,,,,,,1.0010754346444894,0.39760636969401464,0.3968180046035077,-1.4329429765197244
2018-02-13,1.0049700000000001,1.00806,0.9961,1.00789,7448,USD,-822323.3422666427,416280,,,-0.06423200859292144,,103.83777099409114,,,975.2992042721934,,,,,,0.0,0.0,1.0105326666666665,1.0623426666666667,0.9587226666666666,10.253998056470554,0.4744965579360482,0.0,0.0,,,,,,0.07387271000000002,,,,,1.0069433333333333,,1.0079922226146016,,,,,,,,,,,1.063275,,,1.105095,,0.0,0.0,0.0,,1.022096439015692,1.0615326068675544,,,,,1.187907830160362,0.0,0.0,,,,,,,,,,,,,,,,,,1.001164761642428,0.2905559369931199,0.2901346391039123,-1.1465505404186005
2018-02-14,1.00789,1.00789,0.9950100000000001,0.9950100000000001,13709,USD,-836032.3422666427,402571,,,-0.059190312933105754,,-153.54906728902276,,,975.2992042721934,,,,,,0.0,0.0,1.0096093333333331,1.0596263333333333,0.9595923333333332,9.908188910033868,0.35405628752890855,0.0,0.0,,,,,,0.06777343900000002,,,,,1.0048958333333333,,1.0059949575969707,,,,,,,,,,,1.063275,,,1.105095,,0.0,0.0,0.0,,1.022096439015692,1.0615326068675544,,,,,1.1714463603507403,0.0,0.0,,,,,,,,,,,-2.4098158065085498,,,,,,,1.001119692124715,-1.277917233031367,-1.2861528333058665,-2.409815806508553
2018-02-15,0.9950100000000001,1.0029700000000001,0.9940100000000001,1.00201,12232,USD,-826421.4851237858,414803,,-514.1022213341123,-0.2168214519293607,,-89.13626697784352,1.0462872598615938,43.243656927092594,982.1605367511688,,,,,,0.0,0.0,1.0089493333333333,1.0564603333333333,0.9614383333333331,9.417915931027949,0.4269712978748804,0.0,0.0,,,,,,0.06189209510000002,1.6237047697216076,,,,1.0050350000000001,,1.0053818871974367,,,,,,,,,,,0.9787399999999999,,,1.105095,,0.0,0.0,0.0,,1.022096439015692,1.0615326068675544,,,,,1.155972578729696,0.0,0.0,44.73599885863247,,,,,,23.09117961836646,,-76.90882038163353,,0.1669432392986445,,,,,,,1.0011430969299364,0.7035105174822309,0.7010474275584392,-1.7232585966770464
