date,open,high,low,close,volume,currency,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2020-11-06,30.133000000000003,33.018,30.133000000000003,33.001,89636,USD,88579.63119584037,89636,,,,,-76579.23531679019,,,1000.0,,,,,,0.0,0.0,,34.93566666666666,29.16566666666667,,0.6647024841132292,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,31.5755,,0.0,0.0,0.0,,285.8199534005038,274.8523518957346,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-87.85076727678289,,0.0
2020-11-07,32.891,34.887,31.104,31.314,118736,USD,-16973.94215864016,-29100,,,4524.204958900413,,-84815.65806699556,,,1000.0,,,,,,0.0,0.0,,35.576833333333326,28.908833333333334,,0.36070285942811475,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,32.510000000000005,,0.0,0.0,0.0,,285.8199534005038,274.8523518957346,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-5.111966304051386,-5.247258214832451,-5.111966304051386
2020-11-08,31.314,33.22,31.124000000000002,32.895,47771,USD,15982.577879527955,18671,,,-3613.1879173557086,,-3657.8534312996208,,,1050.4885993485343,,,,,,0.0,0.0,,35.22088888888888,29.378222222222224,,0.6019131294690414,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,32.510000000000005,,0.0,0.0,0.0,,285.8199534005038,274.8523518957346,,,,,33.018,0.0,1.0,,,,,,,,,,,,,,,,,,,5.048859934853422,4.925538864863022,-0.3212023878064185
2020-11-09,32.967,34.079,32.518,33.015,70337,USD,-9565.839160830797,89008,,,2500.0590016634205,,2668.4782027802403,,,1050.4885993485343,,,,,,0.0,0.0,,35.10691666666666,29.94441666666667,,0.5947861178369657,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,32.510000000000005,,0.0,0.0,0.0,,285.8199534005038,274.8523518957346,,,,31.124000000000002,,1.0,0.0,,,,,,,,,,,,,,,,,,,0.3647970816233359,0.3641333108573175,0.042422956880106
2020-11-10,33.015,35.681,32.74,35.192,93761,USD,53015.88236246073,182769,,,2860.6691481532757,,6439.161819742419,,,1050.4885993485343,,,,,,0.0,0.0,,35.581266666666664,30.274866666666668,,0.9266420423136845,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,32.907,,0.0,0.0,0.0,,285.8199534005038,274.8523518957346,,,,31.124000000000002,,0.0,0.0,,,,,,,,,,,,,,,,,,,6.593972436771156,6.385678039988418,6.639192751734813
2020-11-11,35.25,36.567,35.25,35.607,130775,USD,-6860.598275352626,313544,,,1710.0103230739828,,7724.732515308932,,,1050.4885993485343,,,,,,0.0,0.0,,35.83855555555555,30.977555555555558,,0.9523646254771544,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,33.35,,0.0,0.0,0.0,,285.8199534005038,274.8523518957346,,,,31.30628,,0.0,0.0,,,,,,,,,,,,,,,,,,,1.1792452830188704,1.1723463696059255,7.896730402109031
2020-11-12,35.607,38.153,35.422,38.153,101750,USD,94889.40172464738,415294,,,2359.261916461912,,8817.567348494118,,,1125.6014696813725,,,,,,0.0,0.0,,36.42928571428571,31.482428571428574,,1.3484463439990766,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,34.143,,0.0,0.0,0.0,,285.8199534005038,274.8523518957346,,,,31.6219232,,0.0,0.0,,,,,,,,,,,,,,,,,,,7.150279439436069,6.906214385563514,15.611648131874789
2020-11-13,38.155,38.816,37.648,38.565,64347,USD,131580.4137109482,479641,,,2621.9963634668356,,7970.268554326743,,,1137.756419633112,,,,,,0.0,0.0,,36.8145,32.194,,1.378855102261659,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,34.474500000000006,,0.0,0.0,0.0,,285.8199534005038,274.8523518957346,,,,32.144409344,,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0798626582444237,1.074073778784923,16.86009514863187
2020-11-14,38.641,38.641,36.055,37.054,66854,USD,116379.27217962584,412787,,,-3419.4274089807773,,-1924.5208867995116,,,1137.756419633112,,,,,,0.0,0.0,,37.150222222222226,32.468444444444444,,0.9794475033225742,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,34.474500000000006,,,34.474500000000006,,0.0,0.0,0.0,,285.8199534005038,274.8523518957346,,,,32.8115684096,,0.0,0.0,,,,,,,,,,,,,,,,,,,-3.918060417476976,-3.9968821258141496,12.281446016787378
2020-11-15,36.954,37.609,34.352,35.411,74799,USD,90221.43951152649,337988,,,-5954.554873728266,,-5936.019529646548,,,1137.756419633112,,,,,,0.0,0.0,34.907466666666664,37.33996666666667,32.47496666666667,13.936846367157369,0.6035011990407674,0.0,0.0,,,,,,2.4382999999999995,,,,,,,,,,,,,,,,,,34.96,,,34.474500000000006,,0.0,0.0,0.0,,285.8199534005038,274.8523518957346,,,,33.41201156864,,0.0,0.0,,,,,,,,,,,,,,,,,,35.411,-4.434069196308088,-4.535380179276993,7.302809005787725
