date,open,high,low,close,volume,currency,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2019-11-20,1.14,1.27,1.13,1.22,64200,USD,18342.85714285714,64200,,,,,-52057.317826940656,,,1000.0,,,,,,0.0,0.0,,1.3466666666666667,1.0666666666666664,,0.5476190476190479,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.2,,0.0,0.0,0.0,,7.473825158227847,7.250365296803654,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-83.19640255343236,,0.0
2019-11-21,1.22,1.24,1.01,1.08,69159,USD,-8719.360248447167,-4959,,,-24.94252374962042,,-61348.36912782816,,,1000.0,,,,,,0.0,0.0,,1.3433333333333333,0.9733333333333332,,0.28828828828828884,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.1400000000000001,,0.0,0.0,0.0,,7.473825158227847,7.250365296803654,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,-11.475409836065564,-12.188981760903678,-11.475409836065564
2019-11-22,1.08,1.25,1.02,1.19,37389,USD,9162.335403726727,32430,,,6.151541897349492,,-4128.139799635699,,,1101.8518518518517,,,,,,0.0,0.0,,1.3566666666666667,0.9566666666666666,,0.5833333333333333,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.1400000000000001,,0.0,0.0,0.0,,7.473825158227847,7.250365296803654,,,,,1.27,0.0,1.0,,,,,,,,,,,,,,,,,,,10.185185185185164,9.69922659873096,-2.4590163934426257
2019-11-23,1.19,1.27,1.13,1.24,29107,USD,25794.906832298155,61537,,,31.263957123715944,,5031.122082166196,,,1148.148148148148,,,,,,0.0,0.0,,1.3558333333333334,0.9858333333333332,,0.6869369369369368,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.1400000000000001,,0.0,0.0,0.0,,7.473825158227847,7.250365296803654,,,,1.02,,1.0,0.0,,,,,,,,,,,,,,,,,,,4.201680672268915,4.11580724935075,1.6393442622950838
2019-11-24,1.24,1.53,1.23,1.5,67116,USD,79487.70683229814,128653,,,80.457715000894,,15295.692870696668,,,1148.148148148148,,,,,,0.0,0.0,,1.4286666666666668,1.0126666666666666,,1.1714743589743588,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.27,,0.0,0.0,0.0,,7.473825158227847,7.250365296803654,,,,1.02,,0.0,0.0,,,,,,,,,,,,,,,,,,,20.967741935483875,19.03537284912189,22.95081967213115
2019-11-25,1.47,1.5,1.2,1.4,76821,USD,105094.70683229809,51832,,,-11.715546530245648,,8951.309677419351,,,1148.148148148148,,,,,,0.0,0.0,,1.4683333333333335,1.0216666666666665,,0.8470149253731339,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.27,,0.0,0.0,0.0,,7.473825158227847,7.250365296803654,,,,1.0404,,0.0,0.0,,,,,,,,,,,,,,,,,,,-6.666666666666677,-6.899287148695149,14.754098360655732
2019-11-26,1.35,1.46,1.3,1.35,37817,USD,90913.33183229812,14015,,,12.6927043393183,,-6472.007142857143,,,1107.142857142857,,,,,,0.0,0.0,,1.477142857142857,1.0485714285714285,,0.7033333333333337,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.27,,0.0,0.0,0.0,,7.473825158227847,7.250365296803654,,,,1.059984,,0.0,0.0,,,,,,,,,,,,,,,,,,,-3.5714285714285587,-3.6367644170874733,10.655737704918034
2019-11-27,1.34,1.45,1.31,1.43,56805,USD,131488.3318322981,70820,,,0.0,,2015.6150793650777,,,1107.142857142857,,,,,,0.0,0.0,,1.4845833333333334,1.0745833333333332,,0.8668699186991868,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.27,,0.0,0.0,0.0,,7.473825158227847,7.250365296803654,,,,1.07878464,,0.0,0.0,,,,,,,,,,,,,,,,,,,5.925925925925912,5.756985182147773,17.21311475409837
2019-11-28,1.41,1.55,1.38,1.54,69172,USD,192522.44947935693,139992,,,20.889955473312913,,8687.145299145297,,,1107.142857142857,,,,,,0.0,0.0,,1.5040740740740741,1.1018518518518519,,1.0893186003683242,1.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,1.28,,,1.28,,0.0,0.0,0.0,,7.473825158227847,7.250365296803654,,,,1.0968332544000001,,0.0,0.0,,,,,,,,,,,,,,,,,,,7.692307692307709,7.410797215372194,26.22950819672132
2019-11-29,1.54,1.54,1.33,1.33,25593,USD,166929.44947935693,114399,,,-24.616105966475136,,1830.968531468537,,,956.1688311688312,,,,,,0.0,0.0,1.3126666666666666,1.5146666666666666,1.1106666666666665,30.777044184865428,0.5429042904290434,0.0,0.0,,,,,,0.20200000000000004,,,,,,,,,,,,,,,,,,1.28,,,1.28,,0.0,0.0,0.0,,7.473825158227847,7.250365296803654,,,,1.1240232591360002,,0.0,0.0,,,,,,,,,,,,,,,,,,1.33,-13.636363636363635,-14.660347419187536,9.016393442622949
