date,close,volume,marketCap
2013-04-28,4.29983,0.0,73773387.0
2013-04-29,4.3594,0.0,74936909.0
2013-04-30,4.18295,0.0,72037636.0
2013-05-01,3.64914,0.0,62957992.0
2013-05-02,3.38879,0.0,58565340.0
2013-05-03,2.78957,0.0,48265782.0
2013-05-04,3.51708,0.0,60927537.0
2013-05-05,3.63013,0.0,62963530.0
2013-05-06,3.50733,0.0,60937067.0
2013-05-07,3.21463,0.0,55968734.0
2013-05-08,3.4615,0.0,60398779.0
2013-05-09,3.4239,0.0,59867679.0
2013-05-10,3.50018,0.0,61338134.0
2013-05-11,3.38675,0.0,59463981.0
2013-05-12,3.24093,0.0,56943561.0
2013-05-13,3.20229,0.0,56414519.0
2013-05-14,3.0673,0.0,54127355.0
2013-05-15,2.93058,0.0,51798089.0
2013-05-16,2.86922,0.0,50797474.0
2013-05-17,3.15827,0.0,55996854.0
2013-05-18,3.32471,0.0,59038385.0
2013-05-19,3.27158,0.0,58186372.0
2013-05-20,3.18818,0.0,56791063.0
2013-05-21,3.08331,0.0,55006109.0
2013-05-22,3.0921,0.0,55248109.0
2013-05-23,3.1525,0.0,56423615.0
2013-05-24,3.14642,0.0,56403681.0
2013-05-25,3.1162,0.0,55979273.0
2013-05-26,3.2562,0.0,58588657.0
2013-05-27,3.11957,0.0,56217627.0
2013-05-28,3.09213,0.0,55813423.0
2013-05-30,3.07544,0.0,55603660.0
2013-05-31,2.94667,0.0,53366121.0
2013-06-01,2.94623,0.0,53448601.0
2013-06-02,2.8435,0.0,51665695.0
2013-06-03,2.6895,0.0,48943935.0
2013-06-04,2.7273,0.0,49707917.0
2013-06-05,2.98423,0.0,54475788.0
2013-06-06,2.83148,0.0,51772915.0
2013-06-07,2.7589,0.0,50528575.0
2013-06-08,2.5823,0.0,47379922.0
2013-06-09,2.53026,0.0,46505303.0
2013-06-10,2.31937,0.0,42694276.0
2013-06-11,2.48252,0.0,45767997.0
2013-06-12,2.39022,0.0,44135422.0
2013-06-13,2.3539,0.0,43539745.0
2013-06-14,2.24431,0.0,41584043.0
2013-06-15,2.12094,0.0,39364655.0
2013-06-16,2.0696,0.0,38458764.0
2013-06-17,2.113,0.0,39316388.0
2013-06-18,2.28174,0.0,42517610.0
2013-06-19,2.26624,0.0,42300059.0
2013-06-20,2.28867,0.0,42800885.0
2013-06-21,2.30062,0.0,43102240.0
2013-06-22,2.81578,0.0,52833336.0
2013-06-23,3.07596,0.0,57803453.0
2013-06-24,3.06858,0.0,57760047.0
2013-06-25,2.87482,0.0,54201580.0
2013-06-26,2.82429,0.0,53330232.0
2013-06-27,2.87716,0.0,54425953.0
2013-06-28,2.96028,0.0,56087993.0
2013-06-29,2.83478,0.0,53796482.0
2013-06-30,2.796,0.0,53144003.0
2013-07-01,3.05876,0.0,58227332.0
2013-07-02,2.97799,0.0,56781049.0
2013-07-03,2.835,0.0,54146810.0
2013-07-04,2.58748,0.0,49497209.0
2013-07-05,2.67032,0.0,51161339.0
2013-07-06,2.43753,0.0,46764998.0
2013-07-07,2.40999,0.0,46297605.0
2013-07-08,2.68284,0.0,51619462.0
2013-07-09,2.62584,0.0,50609532.0
2013-07-10,2.5908,0.0,50014109.0
2013-07-11,2.78437,0.0,53831629.0
2013-07-12,2.82094,0.0,54621449.0
2013-07-13,2.702,0.0,52393952.0
2013-07-14,2.79461,0.0,54261137.0
2013-07-15,2.86238,0.0,55660708.0
2013-07-16,2.95499,0.0,57554352.0
2013-07-17,3.1363,0.0,61185776.0
2013-07-18,3.09778,0.0,60531873.0
2013-07-19,2.83108,0.0,55412740.0
2013-07-20,2.94747,0.0,57765118.0
2013-07-21,2.8741,0.0,56294721.0
2013-07-22,2.90203,0.0,56841783.0
2013-07-23,2.90663,0.0,57203943.0
2013-07-24,2.89478,0.0,57061915.0
2013-07-25,2.94829,0.0,58203974.0
2013-07-26,2.90025,0.0,57334259.0
2013-07-27,2.8811,0.0,57041113.0
2013-07-28,2.8854,0.0,57202276.0
2013-07-29,2.94805,0.0,58528167.0
2013-07-30,2.96412,0.0,58930648.0
2013-07-31,2.9615,0.0,58962369.0
2013-08-01,2.93786,0.0,58566621.0
2013-08-02,2.92638,0.0,58416924.0
2013-08-03,2.88654,0.0,57702310.0
2013-08-04,2.9925,0.0,59903805.0
2013-08-05,2.91851,0.0,58513878.0
2013-08-06,2.86431,0.0,57512710.0
2013-08-07,2.76763,0.0,55651449.0
2013-08-08,2.77139,0.0,55816293.0
2013-08-09,2.71414,0.0,54740214.0
2013-08-10,2.6471,0.0,53463029.0
2013-08-11,2.60786,0.0,52738440.0
2013-08-12,2.63477,0.0,53363393.0
2013-08-13,2.66569,0.0,54075068.0
2013-08-14,2.76535,0.0,56179551.0
2013-08-15,2.74753,0.0,55802279.0
2013-08-16,2.74309,0.0,55891913.0
2013-08-17,2.71122,0.0,55314934.0
2013-08-18,2.81783,0.0,57562998.0
2013-08-19,2.81232,0.0,57530168.0
2013-08-20,2.82928,0.0,57964393.0
2013-08-21,2.75302,0.0,56490814.0
2013-08-22,2.62637,0.0,53980255.0
2013-08-23,2.76157,0.0,56844378.0
2013-08-24,2.723,0.0,56132821.0
2013-08-25,2.65522,0.0,54811521.0
2013-08-26,2.57915,0.0,53307755.0
2013-08-27,2.52787,0.0,52317000.0
2013-08-28,2.54263,0.0,52689218.0
2013-08-29,2.5436,0.0,52782066.0
2013-08-30,2.53617,0.0,52708156.0
2013-08-31,2.67694,0.0,55723933.0
2013-09-01,2.59768,0.0,54168590.0
2013-09-02,2.60021,0.0,54289993.0
2013-09-03,2.50546,0.0,52372207.0
2013-09-04,2.68029,0.0,56088097.0
2013-09-05,2.79602,0.0,58580757.0
2013-09-06,2.73178,0.0,57325939.0
2013-09-07,2.70368,0.0,56830894.0
2013-09-08,2.67392,0.0,56294920.0
2013-09-09,2.65835,0.0,56037433.0
2013-09-10,2.6822,0.0,56603888.0
2013-09-11,2.65227,0.0,56034455.0
2013-09-12,2.68863,0.0,56872537.0
2013-09-13,2.66591,0.0,56464987.0
2013-09-14,2.62133,0.0,55603075.0
2013-09-15,2.66533,0.0,56628214.0
2013-09-16,2.6549,0.0,56483741.0
2013-09-17,2.63197,0.0,56078543.0
2013-09-18,2.57915,0.0,55028306.0
2013-09-19,2.56348,0.0,54778184.0
2013-09-20,2.59031,0.0,55420667.0
