date,close,volume,marketCap
2015-12-29,0.8694878107781919,211396.56750766764,65951485.1558242
2015-12-30,0.9003543017405369,584414.4705682999,68315404.54669571
2015-12-31,0.9365399677803522,668846.07044826,71083912.69961053
2016-01-01,0.9463133430749894,202032.13336863558,71849843.66511223
2016-01-02,0.9381261621726148,252880.2353165073,71252107.9687766
2016-01-03,0.9721969755035614,402755.9084078687,73864483.22222728
2016-01-04,0.9592978352147374,341506.82136802946,72909192.00505088
2016-01-05,0.9531022411427653,217443.23809763335,72462361.87937805
2016-01-06,0.9684340117908705,328507.1523817127,73650960.93328463
2016-01-07,0.9589767803876823,642269.5176489778,72931723.30621576
2016-01-08,0.9955747811931686,554403.4018238547,75767382.4398899
2016-01-09,1.02478096778813,254045.62911324683,78016544.33428131
2016-01-10,1.01996585607406,404315.93496207293,77676004.65241879
2016-01-11,1.068726621062779,1025253.0383450065,81416101.6377075
2016-01-12,1.167362900827917,2962550.3945903103,88958959.89936547
2016-01-13,1.12958834642001,1003321.3604582713,86108971.48293594
2016-01-14,1.157377553252501,731050.8483768429,88257219.96322113
2016-01-15,1.21073546288485,4049516.2124520643,92329493.82516772
2016-01-16,1.215691295024754,2377737.1425659666,92765190.35300171
2016-01-17,1.321855711753408,1176009.00668505,100866229.13386133
2016-01-18,1.39830112692888,4073710.1202780646,106770204.99600992
2016-01-19,1.3769900190471,1684557.2914079635,105177492.60810892
2016-01-20,1.565411904541257,2899771.051018662,119608403.90910526
2016-01-21,1.544691862235827,1670627.3218903034,118064297.75775222
2016-01-22,1.471341822504971,1585027.991812104,112494896.69290045
2016-01-23,1.692156284936261,2212028.7971573095,129390552.65124127
2016-01-24,2.131691495370684,9578400.618786106,163090024.6945184
2016-01-25,2.48139608647395,10884776.210849365,189898537.77611715
2016-01-26,2.086782726986503,11669540.231742326,159744115.0673894
2016-01-27,2.384501158704437,7048626.2187527,182534589.0343229
2016-01-28,2.519719734523484,5043090.697552952,193030853.2041578
2016-01-29,2.486203232055895,6527897.661629626,190524391.83507282
2016-01-30,2.437601273512591,3674090.3975050296,186862759.72151402
2016-01-31,2.298766557449123,5834817.706592737,176275775.71473008
2016-02-01,2.221883059355513,3991411.3414352452,170434539.30474818
2016-02-02,2.403111855327034,3602402.308067327,184396131.5986807
2016-02-03,2.515949933456795,4030697.3392438097,193120920.3597334
2016-02-04,2.557178944302694,3532651.020271136,196350197.91323307
2016-02-05,2.532878565491474,2640353.6147680376,194548161.01786965
2016-02-06,2.517776369343559,1924574.7180617019,193450250.47357807
2016-02-07,2.950776113177157,7099203.5519039435,226795324.20954534
2016-02-08,3.165335693696386,9781404.736808997,243366581.58299115
2016-02-09,3.720453286688504,16355217.945349474,286139280.9840226
2016-02-10,4.427431437703359,29316397.613274623,340624194.15097886
2016-02-11,6.005000308112697,28752968.923665255,462140079.76210976
2016-02-12,5.475649283683189,9902598.244079141,421542668.4566254
2016-02-13,5.373284921940013,25637385.479897276,413798928.6182676
2016-02-14,5.169512436402438,11552061.707776096,398234915.54443055
2016-02-15,5.319058286377442,13786358.783861183,409885035.83075976
2016-02-16,4.368970122064963,15444552.58629855,336781865.25572217
2016-02-17,3.744022470740231,14847989.04999859,288700599.2729368
2016-02-18,4.397939042003922,17707643.869024027,339233532.70569825
2016-02-19,4.493895382965731,7215680.13205692,346746765.74089813
2016-02-20,4.301875677560981,8703306.94050525,332040532.28508496
2016-02-21,4.653970273276003,6458218.23306439,359334417.7208708
2016-02-22,5.608714257576696,15140246.890369605,433193897.2217689
2016-02-23,5.612091439849516,13534870.66434678,433593972.8044955
2016-02-24,6.134381259039694,11396482.659191374,474102955.51858103
2016-02-25,5.93625743323269,20614025.807056963,458942242.84471726
2016-02-26,5.897351626440898,9515283.257397331,456082096.8564275
2016-02-27,6.357091762158404,8967228.051799431,491795616.48932266
2016-02-28,6.440650848847282,9683081.005927766,498424354.01221955
2016-02-29,6.312028458049726,7546069.554011689,488620056.2443799
2016-03-01,7.560157049617909,20945587.168326743,585403826.3853717
2016-03-02,8.398318163034869,29743237.911609612,650547162.2177418
2016-03-03,9.504937042998197,40441406.846499346,736507630.9102448
2016-03-04,10.03776475108964,35604151.84878607,778040245.1399581
2016-03-05,10.93519773927983,54303350.00956653,847886363.7817264
2016-03-06,10.96466178163567,41487265.46159489,850440219.9342833
2016-03-07,9.397469868813554,31891736.915083926,729122199.5218774
2016-03-08,9.800690787314164,26473661.601431258,760648959.2261459
2016-03-09,11.97157975649351,28637679.638494223,929438076.2759757
2016-03-10,11.2064229700308,26154096.467449,870327228.7272445
2016-03-11,11.20893669288255,21083465.444312476,870802676.0308328
2016-03-12,13.37620667356022,49863322.38648788,1039511436.0395219
2016-03-13,14.89359978457807,41625885.68412731,1157819808.965224
2016-03-14,12.28982460670519,56738456.43221119,955721344.4457039
2016-03-15,12.966897673599,30654519.10842079,1008754617.7585647
2016-03-16,12.52943314528079,23016882.43185901,975104638.0634549
2016-03-17,10.956232214701,41222397.150388725,856001603.1676563
2016-03-18,10.79765033887468,56331932.49799413,843946887.9342747
2016-03-19,10.43953586817164,26241552.22233686,816289545.7437397
2016-03-20,10.21749097388716,17365910.955602583,799245003.4284257
2016-03-21,11.85112269425594,28692538.03850463,927407651.003754
2016-03-22,11.31742767517068,19752147.756938808,886765230.0935057
2016-03-23,12.40319150724304,19194415.657153998,972225642.275035
2016-03-24,11.12762218636002,25440037.393962998,872598276.4440267
2016-03-25,10.64069143211582,13369781.43339712,834753145.0583116
2016-03-26,10.96552244468764,9099232.99988865,860590847.122157
2016-03-27,10.37751681820161,16296116.833151689,814770808.1488085
2016-03-28,11.67625154039094,23146182.980729047,917099302.4921898
2016-03-29,11.73817083046575,17227685.66894123,922332031.7043784
2016-03-30,11.88228675953419,18966041.620488863,934038009.0318996
2016-03-31,11.35463054290018,14483801.493105622,892916961.5825855
2016-04-01,11.63607180334684,11085851.666571325,915415691.5298438
2016-04-02,11.5639776320382,8250251.46099724,910108352.6203126
2016-04-03,11.51238012010477,6190954.954391588,906254482.4679867
2016-04-04,11.18688123888369,8612716.039295983,881135506.2361231
2016-04-05,10.41948468988903,19160809.10508679,821026031.4553995
2016-04-06,10.66622342007389,16326497.505610662,840796803.7682226
2016-04-07,10.0295684039377,12647730.142575275,790923840.975488
2016-04-08,9.758944911021473,14041839.904038262,769898368.4666554
2016-04-09,9.899719595415823,12961939.644313943,781106339.0553539
2016-04-10,8.814617175830122,42148631.996420056,695943784.1793737
2016-04-11,8.66829211893249,14850316.572718466,684660770.877576
2016-04-12,7.51681223420342,22286939.435105387,593949307.4480366
2016-04-13,8.015604593105122,30653780.43975513,633611436.0474921
2016-04-14,8.43365602127963,13178565.115089094,666925784.5002216
2016-04-15,8.20613745870167,11510142.230195371,649194329.0397049
2016-04-16,8.555981966976974,9164981.891612116,677141041.3390801
2016-04-17,9.323170276346234,23406128.933429755,738147546.3926145
2016-04-18,8.960482405053712,20650475.766265374,709720474.7865463
2016-04-19,8.696773038727313,11931697.805021903,689106961.8888905
2016-04-20,8.484150722584234,14929127.402227022,672532357.9918683
2016-04-21,8.11104074507033,12241737.003326477,643204549.648147
2016-04-22,7.855106665179344,12838519.618996318,623163882.7267805
2016-04-23,8.377192623957283,14263735.838354647,664843804.3114134
2016-04-24,7.995361207240304,10251449.903605143,634792414.6359913
2016-04-25,7.812751656077315,9849771.90571352,620380381.4729422
2016-04-26,7.424663266229029,17588527.338440873,589953549.0718942
2016-04-27,7.724694549946334,18898653.05760324,614038719.7664939
2016-04-28,7.250216005225782,10503191.403122593,576551379.9087085
2016-04-29,7.47581760975781,8232651.035704131,594731702.4822702
2016-04-30,8.892970091837213,36023474.61132939,707751631.3173722
2016-05-01,8.832454372832895,16329848.834566616,703213705.2833785
2016-05-02,10.10782116866719,40531647.2594358,805073117.8028661
2016-05-03,9.285335810954495,20068196.22374318,739862094.2932651
2016-05-04,9.414136136064808,16758119.374866204,750420702.3036536
2016-05-05,9.827130178456441,17630163.279848542,783653892.6075463
2016-05-06,9.277042146778028,20206557.47556278,740079043.0208727
2016-05-07,9.381202893584621,10242971.602412278,748684467.9155403
2016-05-08,9.52920206226682,14850766.415806817,760794311.5000647
2016-05-09,9.353276545574158,10349090.132607356,747045608.4385856
2016-05-10,9.350283703928604,8837274.15169184,747107780.4041426
2016-05-11,9.981302920467385,14650764.255450204,797843002.2628187
2016-05-12,10.091492287586432,22804335.07313709,806976736.4777818
2016-05-13,10.585661577212786,27489270.96990509,846829870.6061078
2016-05-14,10.176098567981153,18055946.18486381,814388813.0253446
2016-05-15,9.960446892869543,8453161.311741682,797447113.6994009
2016-05-16,11.1336459827202,27963225.28498735,891725938.6611807
2016-05-17,12.157137161266911,36364157.81238995,974091672.7174443
2016-05-18,13.35361430554958,62651459.72818858,1070392165.1001045
2016-05-19,14.71832475600216,53477909.077545226,1180254102.1753519
2016-05-20,13.69368343400459,48337340.57185815,1098527825.600999
2016-05-21,13.99924843857703,24426995.172922097,1123480271.01703
2016-05-22,14.248986066415835,17413663.620256484,1143985930.6592457
2016-05-23,13.23503660198636,21271913.57732469,1063005899.322382
2016-05-24,12.66434299000911,41166028.01368196,1017513902.0341961
2016-05-25,12.50426452924122,25364775.557130534,1005116816.0568345
2016-05-26,12.498353409631168,19032556.07440177,1005043803.4223615
2016-05-27,11.19174476153149,53491048.64137498,900334792.3619336
2016-05-28,11.76324560569715,44051409.767962486,946689008.4566064
2016-05-29,12.38905213533701,26254518.55363852,997114649.2059603
2016-05-30,12.67843106889236,13289827.482192438,1021153612.0329038
2016-05-31,14.00927375901662,39491270.92023739,1128785731.519008
2016-06-01,13.857937834861247,20161807.321217276,1117038106.1276379
2016-06-02,13.77433887468257,9543717.946969878,1110747962.0861454
2016-06-03,13.8427358773047,21310804.97545615,1116709699.2231467
2016-06-04,13.697394260187224,14233023.489212893,1105420836.3746781
2016-06-05,13.970529067786634,9908484.139421096,1127904559.166551
2016-06-06,13.942005553967727,7633717.194766483,1126059079.2933497
2016-06-07,14.549216948648322,19688483.52449011,1175566661.3926558
2016-06-08,14.43177555298705,14566862.117567817,1166543234.5850925
2016-06-09,14.44062374394472,6538415.617239344,1167724056.8805668
2016-06-10,13.943733928604544,9751904.43375697,1127971788.6557844
2016-06-11,13.960460970231287,9986576.468801256,1129771063.2214296
2016-06-12,15.697007269686255,34155133.25971257,1270814827.7909074
2016-06-13,17.55275028575095,33190471.728637412,1421627594.3482137
2016-06-14,18.770374371361417,57195562.16615153,1520848128.9016523
2016-06-15,18.421853687438038,16794245.386186022,1493198806.5705338
2016-06-16,20.509400413759888,33609803.05751324,1663058590.2352068
2016-06-17,15.397397817568129,176008430.131423,1249053416.9715872
2016-06-18,11.197136666677007,121410542.50029658,908703581.3956258
2016-06-19,12.23058702890821,68987538.97211507,992977657.9993956
2016-06-20,11.814834520499266,79924563.1953664,959600009.086865
2016-06-21,12.984597875196858,73815982.10368486,1055028896.3957832
2016-06-22,12.737756210638716,157698817.03531438,1035382450.4098117
2016-06-23,13.676478995775716,35210083.60811146,1112128273.0865185
2016-06-24,13.94189690132606,42975326.33415148,1134160918.5765297
2016-06-25,14.276287720956573,13474760.65320482,1161808477.683748
2016-06-26,13.845029961871877,12716765.335899664,1127161866.113175
2016-06-27,13.932543491059052,9026418.664550114,1134738651.812568
2016-06-28,12.295660556232374,38649828.67116688,1001816707.4205686
2016-06-29,12.800496100256193,24102058.67142671,1043352935.7311049
2016-06-30,13.33562669996461,25109656.26842844,1087390815.1043506
2016-07-01,12.329645963731734,16090108.050608601,1005775062.8852906
2016-07-02,12.01798250397972,12572639.309558652,980549295.6466436
2016-07-03,11.825161030775883,8919743.27120069,965373887.5132511
2016-07-04,11.421738727166776,10816581.462869536,932812328.2042702
2016-07-05,10.540860504216047,40761274.601703286,861199508.1291671
2016-07-06,10.51055993812399,16042852.433356386,859068161.5290377
2016-07-07,10.098931265626275,13787778.16557356,825747093.0896322
2016-07-08,11.39547874677082,17821594.496114336,932118254.1453621
2016-07-09,10.99572234732321,14035737.806230836,899784687.8420677
2016-07-10,10.957294339543301,4559501.88558977,896985032.1099088
2016-07-11,10.515451706239658,11938095.540816711,861156597.6960213
2016-07-12,10.606193607117202,8944484.246364418,868920981.0675113
2016-07-13,10.489054686552203,6087112.236380934,859665552.2352576
2016-07-14,11.242970957141127,13698700.023209212,921808085.7160168
2016-07-15,11.32509705331988,13798764.3887509,928901844.3372735
2016-07-16,11.701716015155743,10138776.97248824,960169025.1824887
2016-07-17,11.314787410063753,20447413.599733796,928781022.9092299
2016-07-18,11.022556335862294,13898138.245649716,905150788.2259313
2016-07-19,11.582501423627564,20242192.241273765,951503951.3461838
2016-07-20,12.152788273478947,29894784.28435568,998549464.8233292
2016-07-21,12.605917129706976,24473811.51309662,1036388808.2886974
2016-07-22,14.319877369541702,72391413.22249371,1177755541.070433
2016-07-23,14.389725342721574,72744516.35031606,1183972887.7908795
2016-07-24,12.803851809790078,71639748.40237246,1053890906.6279503
2016-07-25,13.816630680711038,33694267.533380985,1137688271.2296822
2016-07-26,11.771641757280554,76432694.99620306,969670072.7276816
2016-07-27,12.96633340222508,48754958.64137967,1068505615.2937703
2016-07-28,12.883149607897323,19481593.529681668,1062067696.4315883
2016-07-29,12.840037637363167,10125341.279974585,1058924002.9712181
2016-07-30,12.547081780784822,8150653.892600032,1035160533.0510787
2016-07-31,11.868408414551208,20238765.447837573,979546056.9825448
2016-08-01,10.968397852276404,17147499.527635228,905616046.061989
2016-08-02,8.352592747838974,60708724.33736284,689901283.219963
2016-08-03,10.22174781589873,44330639.67738887,844612892.2756267
2016-08-04,11.032160216870203,29307740.66438063,911931922.0513974
2016-08-05,10.940014108153814,10956639.34702048,904674489.3809131
2016-08-06,10.898636348546457,11692994.41648213,901592852.5380467
2016-08-07,10.920308055489057,11883004.411650596,903742755.7733909
2016-08-08,11.245805121088916,10967961.760577636,931042241.4656782
2016-08-09,12.191218707659688,29672733.520185594,1009705614.3654938
2016-08-10,12.141222798878122,23499542.868399795,1005960650.7643628
2016-08-11,11.988140188861896,24164966.873272106,993657810.9651861
2016-08-12,11.973720126245913,24135899.78447133,992852191.9212197
2016-08-13,11.577472667681942,6655535.198454872,960366408.498685
2016-08-14,11.25990352208696,7543085.399330939,934377927.8960145
2016-08-15,11.230807046622242,5064027.898267308,932326143.2853824
2016-08-16,10.25082244872534,5249879.8049723925,851307063.4618484
2016-08-17,10.73534634440297,5256928.972461218,891887550.1509097
2016-08-18,10.724216809737694,4567012.374311765,891315247.0386077
2016-08-19,10.718344718920152,3192133.226690042,891164434.8398446
2016-08-20,11.262754476834717,5076175.103616041,936793411.7477161
2016-08-21,11.154044310153234,3197471.3310449845,928118646.4965856
2016-08-22,11.061377388887204,4831490.757852666,920760944.831664
2016-08-23,11.012543081655863,4721007.823312022,917054933.5053089
2016-08-24,11.013811994175523,3221362.082246617,917509231.7189381
2016-08-25,11.339127441192723,6231804.810184036,944980815.0070009
2016-08-26,11.256812662022648,4403460.384900961,938479976.3330711
2016-08-27,11.14950758737516,1903199.5609802417,929893628.9463943
2016-08-28,10.91304107690759,4055631.700066124,910522226.8620988
2016-08-29,10.906290588906247,5810173.643565886,910306587.9266042
2016-08-30,11.210877311518441,5550355.265152284,936081383.0388741
2016-08-31,11.49662475092663,7446354.073382742,960315422.2529753
2016-09-01,12.002877477501157,19546439.786958296,1002979070.4858418
2016-09-02,12.09104280233147,7683911.541524928,1010736310.5378789
2016-09-03,11.797585220569804,10099601.667450976,986576697.7263979
2016-09-04,11.662579543984544,5035842.952199199,975664137.5387731
2016-09-05,11.751897477880805,3788155.072558386,983510024.4105914
2016-09-06,11.684755437748173,4815696.850474364,978261092.6084977
2016-09-07,11.550025415616256,4664621.634283545,967355053.646816
2016-09-08,11.33639873415642,7944145.032547882,949823761.5796945
2016-09-09,11.63011682103449,3826059.408074749,974812003.5841372
2016-09-10,12.117830861883727,4731455.712652934,1016072616.831647
2016-09-11,11.59605624659764,6472336.880957989,972702164.2737088
2016-09-12,11.84714198083278,4554653.825275872,994145301.609289
2016-09-13,11.881729455789054,6637362.777464354,997422104.3891094
2016-09-14,11.912008011075965,3846492.7555122753,1000350301.4766209
2016-09-15,11.901478405174705,4500681.300284119,999855875.8932285
2016-09-16,12.522369283417852,14494427.653257197,1052421113.1733788
2016-09-17,12.68454280449742,6237001.347482052,1066458048.1588708
2016-09-18,12.369052139120052,18914756.790781923,1040236010.887626
2016-09-19,13.160168063025644,11627825.017810639,1107285960.0478551
2016-09-20,14.308046581659253,28747263.944959663,1204332733.2298675
2016-09-21,13.705179799911743,25166170.46583509,1154027780.2700548
2016-09-22,13.233802742993412,23902556.17228226,1114753105.9884236
2016-09-23,13.318993324210759,7256064.666833526,1122387371.9483435
2016-09-24,12.859605765847848,7988975.03646825,1084102058.9176946
2016-09-25,13.045598643367276,4488914.611269901,1100233097.311396
2016-09-26,12.818746399021148,5602575.391137662,1081499008.0468965
2016-09-27,13.074726797493888,5399539.834538619,1103562692.3435485
2016-09-28,13.313989439262565,6516563.112363243,1124190330.6353893
2016-09-29,13.09665700624727,4241372.3389502475,1106268658.338769
2016-09-30,13.194818155480155,4568583.2756650625,1114978390.1540408
2016-10-01,13.269827224677638,4727545.880665653,1121767153.3880613
2016-10-02,13.197909934562759,2764266.958777093,1116158962.9099944
2016-10-03,13.470600090767412,5821790.035410628,1139675567.6165462
2016-10-04,13.261962214071206,6702196.6980442945,1122448916.2531135
2016-10-05,13.056650848974803,6285719.065320643,1105495725.0792377
2016-10-06,12.826128461125474,9120081.098095493,1086400169.4406376
2016-10-07,12.655679278508105,6504030.816998282,1072424202.4064465
2016-10-08,12.175874962913426,8853947.552639049,1032213087.4672256
2016-10-09,12.029519227976937,5440893.661712,1020207839.2316508
2016-10-10,11.837832089591664,9479462.92900281,1004236335.549423
2016-10-11,11.750267273762638,8989864.764158806,997294452.394914
2016-10-12,11.854687660404304,7565516.582482849,1006549794.2460625
2016-10-13,11.96064220847878,6550532.31361221,1015964123.7672851
2016-10-14,11.916089474549377,3393733.0814907444,1012567915.6864122
2016-10-15,11.944605165006873,3047472.2344031925,1015379673.8239383
2016-10-16,11.930313388885365,2051473.3981454277,1014551965.6012961
2016-10-17,11.974984398539725,4329663.894079154,1018744183.3917441
2016-10-18,12.509511262679014,14699505.269326214,1064628048.1422825
2016-10-19,11.973806158360992,7727576.680042059,1019440133.5922542
2016-10-20,12.016522079125743,4811381.15158085,1023487873.4228995
2016-10-21,12.090575972840435,2496841.1791091952,1030182192.7281948
2016-10-22,12.045038278304451,3995386.223650696,1026687902.3286453
2016-10-23,11.933800410433603,2843471.0792325726,1017581341.656798
2016-10-24,11.890535450541087,2417942.610433313,1014274172.0789354
2016-10-25,11.272711525960538,13528339.239714485,961902672.6889603
